JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
82660,0.0124,1.8708,2.5136,0.6506,0.6541,1,19
62568,0.0065,1.6217,1.8614,0.6934,0.3597,0,19
69558,0.0053,1.8383,1.9966,0.8372,0.3386,1,19
100371,0.0109,2.5685,2.3385,0.7603,0.4631,0,22
100874,0.0126,2.2848,2.3771,0.69,0.5349,1,22
83882,0.009,1.795,2.1262,0.7182,0.486,1,22
81778,0.0073,1.8902,2.1525,0.8175,0.293,0,22
90670,0.0139,2.3165,2.5076,0.7266,0.5325,1,19
79989,0.0112,2.2731,2.2268,0.754,0.2823,1,19
93995,0.0062,2.3922,2.2642,0.8498,0.2795,1,19
62056,0.0041,1.6737,1.7818,0.8617,0.3732,1,19
62056,0.0041,1.6737,1.7818,0.8617,0.3732,1,19
82705,0.0106,1.8114,2.3388,0.6968,0.4381,1,19
83798,0.0115,2.0184,2.2979,0.7393,0.4212,1,19
95784,0.0073,2.321,2.3216,0.8291,0.3443,1,19
129076,0.0199,2.4541,3.2052,0.6073,0.5236,0,25
110057,0.0133,2.0469,2.637,0.7263,0.4864,1,25
118210,0.0141,2.3638,2.726,0.7102,0.487,0,25
76773,0.0127,2.3188,2.3368,0.678,0.3824,1,26
65487,0.0061,1.8272,2.1484,0.8603,0.3402,1,26
76299,0.0118,1.9962,2.2271,0.7745,0.5018,1,26
83499,0.0133,2.2167,2.4564,0.7011,0.5091,1,26
59733,0.0076,1.6944,2.0256,0.7111,0.413,0,26
90984,0.0102,2.0036,1.8992,0.7048,0.5099,0,25
90171,0.0089,1.9523,2.258,0.7468,0.4545,0,25
100054,0.0106,1.9295,2.3479,0.7368,0.4061,0,25
98615,0.0097,2.2754,2.1783,0.8274,0.4473,0,22
101241,0.0098,1.9804,2.4765,0.7969,0.4819,1,22
102470,0.0108,2.4131,2.256,0.8124,0.3902,1,22
101242,0.013,2.3044,2.4877,0.7342,0.4675,1,22
76407,0.007,1.7673,2.0461,0.7156,0.467,0,22
109410,0.0139,2.4655,2.0716,0.7107,0.4247,0,25
100415,0.0123,2.2562,2.243,0.6981,0.4317,0,25
91823,0.0141,2.2487,2.5257,0.73,0.4584,1,19
86010,0.0093,2.4397,2.1689,0.7402,0.4142,1,19
86846,0.0046,2.3014,2.1867,0.8821,0.2701,1,19
71524,0.0117,1.9544,1.9248,0.6699,0.4393,1,19
83692,0.0106,1.9442,2.3265,0.7379,0.3811,1,19
82182,0.008,2.4358,2.0825,0.745,0.349,1,19
72392,0.0092,1.6589,2.132,0.6733,0.5395,1,19
103904,0.0137,2.0847,2.6452,0.6507,0.5058,0,25
96717,0.0143,1.9937,2.1931,0.6643,0.5966,1,25
109500,0.0141,2.2697,2.4587,0.7525,0.5357,0,25
101427,0.0105,2.6952,2.2907,0.756,0.384,0,22
90734,0.0114,1.9261,2.5126,0.6675,0.5576,0,22
79539,0.0089,1.9759,1.9456,0.6546,0.5457,0,22
96484,0.0099,2.0624,2.3357,0.7889,0.4011,0,22
104795,0.0132,2.4967,2.0575,0.6874,0.3504,1,22
92781,0.0167,2.3651,2.7157,0.7204,0.5771,1,26
71500,0.0085,2.0639,2.2849,0.7733,0.3148,1,26
71500,0.0085,2.0639,2.2849,0.7733,0.3148,1,26
85733,0.0139,2.3001,2.1029,0.6866,0.4179,1,26
68748,0.0101,1.9738,2.361,0.6979,0.3886,1,26
67715,0.0068,1.9258,2.0283,0.7052,0.4329,1,26
140714,0.0213,2.6391,2.5761,0.6642,0.4876,1,25
138914,0.0121,2.6538,2.8277,0.8119,0.4112,0,25
111720,0.0119,2.224,2.652,0.7734,0.4327,1,25
138248,0.0179,2.8495,2.9388,0.7231,0.5156,0,25
114331,0.0178,2.3873,2.4031,0.6636,0.4739,1,25
133496,0.0183,2.4003,3.1705,0.6706,0.5524,1,25
119900,0.016,2.5554,2.2951,0.7003,0.3512,1,25
138397,0.0135,2.6862,2.8315,0.7962,0.42,1,25
123136,0.0147,2.4606,2.7601,0.746,0.4917,1,25
141443,0.0184,2.6748,2.8681,0.7626,0.5113,1,25
91740,0.016,2.2151,2.9278,0.6683,0.5378,1,26
94276,0.0173,2.1489,3.0073,0.6295,0.6358,1,26
69959,0.0104,2.1808,2.0407,0.7139,0.3943,0,26
79333,0.0097,2.1656,2.348,0.7973,0.4137,1,26
108732,0.0134,2.6335,2.449,0.7284,0.4378,1,22
90588,0.0107,2.085,2.1173,0.6724,0.4562,1,22
97292,0.0097,2.0696,2.3099,0.7503,0.5567,0,22
93440,0.0116,2.1688,2.1498,0.7343,0.3664,1,22
87847,0.0121,2.2847,2.367,0.68,0.4508,1,19
80159,0.0128,2.1718,2.0621,0.7013,0.4485,0,19
96988,0.0144,2.426,2.1962,0.6879,0.3748,1,19
93759,0.0136,2.3608,2.4577,0.7096,0.4085,0,19
70234,0.0085,2.1903,1.889,0.7307,0.3612,0,19
108804,0.0144,2.2609,2.4623,0.7308,0.5203,0,25
112774,0.0126,2.3258,2.5558,0.7453,0.4328,0,25
140126,0.0198,2.4699,3.3575,0.6835,0.5136,1,25
140126,0.0198,2.4699,3.3575,0.6835,0.5136,1,25
130011,0.0179,2.4537,2.6644,0.6595,0.5537,0,25
127569,0.0158,2.3147,2.9659,0.7477,0.4897,0,25
119506,0.0167,2.4636,2.3465,0.7016,0.4148,0,25
88412,0.0098,1.8584,2.2264,0.7099,0.4319,0,25
95157,0.0145,2.0421,2.7385,0.6279,0.6832,1,19
81421,0.0105,2.0558,2.1265,0.6706,0.4006,1,19
84678,0.0105,1.7354,2.2505,0.6778,0.4412,0,19
92725,0.0133,2.064,2.5986,0.6871,0.4927,1,19
102915,0.0135,2.6747,2.4553,0.6838,0.4808,1,19
110910,0.0122,2.3956,2.3522,0.7946,0.4906,0,25
113087,0.0159,2.2709,2.8113,0.6842,0.4416,0,22
102051,0.0134,2.3838,2.3902,0.6881,0.4221,0,22
115787,0.0089,2.473,2.4604,0.7973,0.3636,1,22
87559,0.0149,2.3006,2.5167,0.6171,0.5173,1,26
98308,0.0166,2.2742,2.9853,0.6735,0.497,0,26
88511,0.016,2.2139,2.8992,0.6432,0.544,1,26
115935,0.0153,2.1232,2.8153,0.6571,0.5485,0,25
107710,0.0147,2.2617,2.4061,0.6433,0.4058,0,25
106099,0.0112,2.2601,2.3935,0.7449,0.4092,1,25
130736,0.0187,2.4331,2.4136,0.7034,0.5371,0,25
141814,0.019,2.8449,2.9974,0.7086,0.6067,0,25
149239,0.0193,2.7929,2.9827,0.7686,0.5148,1,25
123941,0.0148,2.31,2.7532,0.7015,0.5457,0,25
88410,0.0118,2.0478,2.5589,0.687,0.4742,0,19
80656,0.0085,2.02,2.1493,0.7372,0.3552,0,19
82696,0.0092,2.0226,2.402,0.7801,0.3628,0,19
104968,0.0131,2.0384,2.658,0.6938,0.5456,0,22
104968,0.0131,2.0384,2.658,0.6938,0.5456,0,22
94747,0.0094,2.0387,2.2453,0.7822,0.4895,1,22
120889,0.0133,2.4569,2.5671,0.8213,0.4458,0,22
99152,0.0141,2.8553,2.5707,0.7196,0.4017,0,26
99812,0.0155,2.7627,2.6886,0.7462,0.4071,1,26
85633,0.0149,2.4466,2.6324,0.7247,0.3849,0,26
137062,0.0199,2.6393,3.2506,0.6703,0.4414,0,25
129199,0.0153,2.3754,2.8429,0.757,0.4315,0,25
107738,0.0136,2.1848,2.1025,0.6964,0.5084,1,22
90006,0.0112,2.0417,2.063,0.6654,0.4227,0,22
96956,0.0133,2.056,2.2238,0.7099,0.4879,0,22
145829,0.019,2.751,2.8415,0.7537,0.4876,1,25
112817,0.0147,2.3615,2.4211,0.6954,0.4499,0,25
132269,0.0161,2.4017,2.9261,0.7269,0.4786,0,25
122317,0.015,2.4884,2.6574,0.7904,0.4445,0,25
94674,0.0145,2.1763,2.7539,0.6978,0.5777,1,19
98286,0.0125,2.6451,2.4983,0.7623,0.4093,1,19
98286,0.0125,2.6451,2.4983,0.7623,0.4093,1,19
107522,0.0136,2.6908,2.6299,0.726,0.5041,1,19
107522,0.0136,2.6908,2.6299,0.726,0.5041,1,19
75335,0.0086,1.8399,2.2425,0.6733,0.4018,0,19
74841,0.0085,1.7627,2.0588,0.7302,0.3907,1,19
111581,0.0133,2.599,2.403,0.73,0.5202,0,25
84337,0.0123,1.9902,2.5141,0.6629,0.6092,0,19
97730,0.0126,2.1864,2.6156,0.759,0.4117,1,19
104246,0.0159,2.663,2.2652,0.6863,0.4326,1,19
114245,0.0203,2.5454,2.9857,0.6962,0.5555,0,19
143436,0.0221,2.627,2.467,0.6755,0.4821,0,25
145574,0.0219,2.677,2.514,0.6811,0.4555,1,25
106065,0.0132,2.3137,2.0515,0.6853,0.4857,0,25
117070,0.0163,2.3518,2.5608,0.7368,0.5133,0,25
106025,0.0141,2.2153,2.4569,0.7313,0.5425,0,22
126727,0.0167,2.8025,2.7008,0.7176,0.4432,1,22
121505,0.0171,2.407,2.8798,0.7348,0.5895,1,22
90965,0.0107,2.2222,2.0862,0.7107,0.4302,1,22
125313,0.017,2.2765,3.0161,0.682,0.539,0,22
102003,0.0115,2.0293,2.4917,0.7011,0.5294,1,22
88511,0.0079,1.9424,2.2605,0.7999,0.4028,0,22
125462,0.017,2.7746,2.7518,0.6915,0.444,0,22
99863,0.0151,2.2101,2.9269,0.6684,0.5571,1,19
100120,0.0127,2.1914,2.6285,0.7268,0.4685,1,19
82658,0.0092,1.9295,2.3241,0.798,0.4399,1,19
114675,0.0147,2.6272,2.5521,0.8012,0.3569,1,19
107871,0.0164,2.3581,2.755,0.6647,0.5173,1,19
105452,0.0178,2.4771,3.034,0.7496,0.6271,1,26
90950,0.0147,2.3427,2.4596,0.731,0.5205,0,26
94698,0.0168,2.4459,2.7478,0.7221,0.5531,0,26
75403,0.0117,1.9361,2.4214,0.6856,0.3927,1,26
80429,0.0133,2.2006,2.719,0.678,0.5185,1,26
91204,0.0161,2.2639,2.9456,0.6644,0.5836,1,26
76371,0.0126,2.1988,2.2131,0.646,0.4541,0,26
149263,0.0235,2.7473,2.5297,0.665,0.4878,1,25
112537,0.0153,2.3483,2.3983,0.6439,0.4629,0,25
122232,0.0136,2.6181,2.5815,0.8406,0.4272,0,22
107655,0.0156,2.2734,2.3613,0.6682,0.4516,1,22
124608,0.0179,2.3411,3.0134,0.6416,0.5597,0,22
139920,0.0189,2.6211,2.5212,0.7074,0.5069,1,25
139758,0.0199,2.8271,2.9861,0.6574,0.5067,0,25
91974,0.0137,2.1137,2.6849,0.6842,0.5088,0,19
100182,0.0163,2.4161,2.6631,0.7323,0.5039,1,19
127834,0.0163,2.7293,2.6945,0.7238,0.524,0,25
112444,0.0146,2.3031,2.5432,0.7112,0.4996,0,25
112444,0.0146,2.3031,2.5432,0.7112,0.4996,0,25
124863,0.0139,2.6053,2.5139,0.7992,0.4367,1,22
126377,0.0156,2.3407,2.7774,0.6931,0.5636,0,22
126885,0.0152,2.5615,2.621,0.792,0.4554,0,22
112424,0.0154,2.396,2.2095,0.6888,0.4668,0,22
106299,0.0144,2.302,2.4798,0.7443,0.4507,0,22
121344,0.0177,2.5056,2.7995,0.6238,0.5519,0,22
121751,0.0212,2.5728,3.0447,0.693,0.5974,1,19
121751,0.0212,2.5728,3.0447,0.693,0.5974,1,19
86353,0.0114,2.1229,2.2121,0.6506,0.327,1,19
96545,0.0121,2.2804,2.4966,0.7708,0.3385,1,19
103891,0.0153,2.4864,2.3265,0.6951,0.389,1,19
156702,0.0216,2.9833,3.2088,0.7198,0.4874,1,25
148145,0.0228,2.7379,3.1766,0.6672,0.5778,0,25
113090,0.0177,2.5091,2.8787,0.6667,0.5396,1,19
96628,0.0155,2.2268,2.7821,0.6497,0.5087,1,19
90630,0.0127,2.3081,2.2179,0.6982,0.3736,1,19
95452,0.0126,2.0796,2.4246,0.6984,0.3515,1,19
117025,0.0192,2.6112,2.4329,0.6843,0.4739,1,19
113417,0.0147,2.2833,2.1615,0.7064,0.4639,0,22
128763,0.011,2.6619,2.6794,0.8255,0.4029,0,22
120195,0.0141,2.3625,2.6672,0.7342,0.3856,1,22
119868,0.0202,2.5998,3.0941,0.7159,0.5317,1,19
119868,0.0202,2.5998,3.0941,0.7159,0.5317,1,19
91478,0.0131,2.0036,2.5088,0.7035,0.5004,1,19
100748,0.0123,2.22,2.7302,0.7904,0.4473,1,19
124122,0.022,2.4673,3.1718,0.6488,0.5319,0,19
129395,0.016,2.8036,2.6803,0.7309,0.5289,0,25
88079,0.0155,2.1716,2.8792,0.709,0.6196,1,26
79957,0.0104,1.8897,2.3001,0.7499,0.4458,0,26
109044,0.0168,2.7177,2.7287,0.8093,0.4182,0,26
124613,0.0156,2.7281,2.7052,0.7306,0.4353,0,25
134660,0.0177,2.6049,2.7706,0.7555,0.4802,0,25
127800,0.0162,2.6266,2.6119,0.7817,0.4326,0,25
100864,0.0135,2.2473,2.222,0.6908,0.4003,0,25
122051,0.017,2.4675,2.2495,0.7103,0.4631,0,25
123744,0.0147,2.3376,2.7644,0.7683,0.4246,0,25
128497,0.0182,2.4129,3.1323,0.6478,0.5025,0,22
114786,0.0141,2.4031,2.2558,0.7279,0.3766,0,22
118069,0.0161,2.4617,2.2489,0.7023,0.4702,0,22
106230,0.0138,2.5767,2.4325,0.6604,0.4384,1,22
104394,0.0123,2.1274,2.5897,0.6683,0.4592,1,22
102456,0.0154,2.315,2.2898,0.6563,0.4622,0,22
122283,0.0203,2.7185,2.9417,0.6547,0.549,0,19
104152,0.0134,2.2144,2.7968,0.7485,0.4664,0,19
110607,0.0132,2.6223,2.5607,0.804,0.4427,0,19
112120,0.0175,2.3387,2.7195,0.694,0.648,1,19
109180,0.0167,2.5268,2.7627,0.6603,0.5054,1,19
89758,0.0126,2.1238,2.2567,0.6465,0.4365,1,19
125453,0.019,2.2124,2.943,0.6083,0.6247,0,25
115438,0.0158,2.4383,2.4865,0.6568,0.3517,0,25
115548,0.0201,2.6391,2.8385,0.6471,0.527,1,19
116548,0.0195,2.6369,2.89,0.6409,0.5047,0,19
89119,0.0117,1.947,2.4282,0.7446,0.4791,0,19
107945,0.0141,2.1719,2.7416,0.6839,0.4819,0,22
106224,0.0125,2.3021,2.261,0.7129,0.4012,0,22
113225,0.0125,2.1716,2.6556,0.7136,0.5163,0,22
130768,0.0171,2.2734,3.1922,0.6944,0.5838,0,22
138254,0.0177,2.8791,2.8093,0.7961,0.3548,0,22
125729,0.0157,2.7424,2.7093,0.7298,0.4213,0,25
120225,0.0165,2.2608,2.9746,0.6616,0.5566,0,25
132525,0.0194,2.567,2.8534,0.7106,0.5523,0,22
106526,0.016,2.2129,2.2792,0.6554,0.5118,0,22
131481,0.0183,2.8008,2.7464,0.7086,0.4117,0,22
111262,0.0175,2.5748,2.8533,0.6462,0.5816,0,19
104536,0.0169,2.3215,2.3904,0.7087,0.5453,1,19
118389,0.0191,2.639,2.3409,0.669,0.4755,1,19
133963,0.0193,2.9993,3.0334,0.6985,0.5775,1,19
133963,0.0193,2.9993,3.0334,0.6985,0.5775,1,19
115927,0.018,2.5318,2.3111,0.7013,0.4816,1,19
133555,0.0245,2.7617,3.3862,0.6763,0.6098,1,19
123537,0.0192,2.2993,2.9549,0.6209,0.6054,0,25
94841,0.0117,1.8552,2.3434,0.7065,0.5412,0,25
123285,0.0202,2.7717,3.0348,0.6468,0.6114,0,19
110988,0.0174,2.4919,2.7318,0.7316,0.4528,0,19
126862,0.0153,2.6035,2.5528,0.7803,0.4301,0,22
102159,0.0112,2.1022,2.4406,0.7349,0.4763,1,22
113295,0.013,2.1394,2.5324,0.7282,0.4419,0,22
125743,0.0152,2.524,2.642,0.7831,0.4677,0,25
110651,0.0142,2.2948,2.4325,0.7546,0.5014,0,25
129708,0.0165,2.7184,2.8045,0.733,0.5297,0,25
115242,0.0155,2.4009,2.5032,0.7499,0.4938,0,25
139991,0.0183,2.7471,2.7493,0.7671,0.4763,0,22
139991,0.0183,2.7471,2.7493,0.7671,0.4763,0,22
111094,0.0148,2.3212,2.429,0.6409,0.3672,1,22
138219,0.0183,2.4785,3.0007,0.7214,0.5082,0,22
122632,0.0204,2.7117,2.992,0.6412,0.5534,1,19
139977,0.0179,2.9149,2.8987,0.8115,0.4374,1,19
113943,0.0175,2.4711,2.7316,0.7128,0.5307,1,19
110185,0.0133,2.4215,2.598,0.7583,0.4979,1,19
125376,0.0164,2.348,3.1219,0.7044,0.473,0,22
117297,0.016,2.4395,2.5251,0.7393,0.4807,0,22
117297,0.016,2.4395,2.5251,0.7393,0.4807,0,22
142245,0.0219,2.6765,3.1621,0.7048,0.582,0,22
113570,0.0201,2.519,3.1944,0.6046,0.5958,1,19
147311,0.0191,2.9336,3.2468,0.7341,0.4438,0,19
110046,0.0144,2.3387,2.8715,0.7647,0.4473,1,19
126386,0.0166,2.7631,2.7536,0.7133,0.4359,0,22
111930,0.0131,2.1872,2.6454,0.7135,0.4599,0,22
125057,0.0151,2.2338,2.7291,0.7108,0.4609,0,22
118440,0.0187,2.6601,2.9506,0.6645,0.5141,0,19
120905,0.0165,2.4886,2.9444,0.7652,0.4506,1,19
115547,0.0188,2.4309,3.2045,0.6699,0.6013,0,19
93909,0.0128,2.0895,2.5933,0.7132,0.4607,0,19
142678,0.0208,2.6949,2.9707,0.7427,0.4491,0,22
124871,0.0157,2.3562,2.7508,0.7158,0.5391,0,22
140379,0.0201,2.5058,3.2761,0.6433,0.5514,0,22
144824,0.0184,2.8016,2.847,0.7913,0.4138,0,22
163263,0.0219,2.9153,3.1111,0.7825,0.4811,1,22
135341,0.021,2.7023,3.0069,0.6492,0.6093,0,22
143545,0.0174,2.7487,2.8443,0.7871,0.4351,0,22
132424,0.0186,2.6318,2.9321,0.6568,0.5531,0,22
149957,0.0208,2.6677,3.4705,0.7116,0.4494,0,22
124669,0.0191,2.4957,2.6551,0.6591,0.4017,0,22
126550,0.018,2.5377,2.6923,0.721,0.5288,0,22
133222,0.0188,2.628,2.4457,0.7021,0.3921,0,22
155325,0.0244,2.7598,3.4913,0.7056,0.6411,1,22
145554,0.0221,2.9867,3.2892,0.6967,0.5668,1,19
133374,0.023,2.8002,3.3538,0.707,0.5531,1,19
104716,0.0163,2.1735,2.8384,0.6369,0.5006,0,19
120659,0.0165,2.4193,3.0972,0.7568,0.4319,0,19
125717,0.0219,2.7478,3.0354,0.6319,0.5453,1,19
133160,0.0231,2.7809,3.3154,0.648,0.5156,0,19
148446,0.0186,2.871,3.2582,0.7709,0.4746,1,19
159340,0.0224,2.9519,3.2188,0.7259,0.5512,0,22
133714,0.0205,2.4918,3.2862,0.673,0.5821,0,22
142500,0.0254,2.8533,3.6128,0.7028,0.5878,0,19
140043,0.024,2.5631,3.5411,0.6847,0.5473,0,19
99712,0.0177,2.543,2.9299,0.7143,0.4547,0,26
90728,0.0158,2.282,2.931,0.6366,0.5093,1,26
143417,0.0197,2.8878,3.0181,0.7419,0.4269,0,22
137500,0.0162,2.4492,3.0386,0.7551,0.5306,0,22
153821,0.0202,2.9398,3.0506,0.7659,0.4625,0,22
140527,0.0222,3.0438,3.2943,0.6897,0.5069,1,19
133680,0.0217,2.7973,3.2722,0.6644,0.5589,1,19
115227,0.0181,2.4633,2.6459,0.6832,0.5287,0,19
138839,0.0206,2.947,3.2115,0.7186,0.5449,0,19
144648,0.0194,2.8522,3.2176,0.728,0.4848,1,19
126928,0.0212,2.597,3.0371,0.6705,0.5794,0,19
105800,0.0166,2.4873,2.53,0.6742,0.431,0,19
131556,0.0188,2.61,3.1526,0.7641,0.4736,0,19
156221,0.0248,3.0812,3.5473,0.7004,0.6551,0,19
116190,0.0146,2.4723,2.6833,0.7204,0.459,1,19
116299,0.0152,2.6045,2.8259,0.7612,0.3838,0,19
68447,0.0069,1.9578,1.8218,0.7713,0.2348,1,59
63432,0.0028,1.671,1.6761,0.9064,0.2492,1,59
55161,0.0023,1.5575,1.6219,0.8479,0.156,1,59
64144,0.0053,1.7442,1.7161,0.83,0.2524,1,59
77240,0.0089,2.1387,1.9724,0.7503,0.3391,1,59
69120,0.0046,1.7194,1.863,0.8358,0.2391,1,59
80436,0.0066,1.8693,2.1074,0.8059,0.4141,0,59
84938,0.0107,2.1994,1.9955,0.748,0.4098,1,59
77459,0.008,2.0809,2.0035,0.6614,0.3697,1,59
84467,0.0085,2.0498,1.7985,0.7418,0.4205,1,59
96598,0.0095,2.4599,2.2119,0.7355,0.4411,1,59
78473,0.0086,1.9166,1.9536,0.6945,0.4782,1,59
74936,0.0101,1.9085,1.8502,0.6901,0.5148,1,59
88886,0.0094,2.0762,1.9151,0.7537,0.4004,1,59
89521,0.0111,2.1691,2.1392,0.6734,0.4711,1,59
74950,0.0074,1.5904,2.0074,0.7282,0.5151,1,59
80024,0.0117,2.0625,1.9168,0.6582,0.3995,1,59
78486,0.0082,1.6202,2.1506,0.7299,0.4369,1,59
104358,0.0116,2.7066,2.2836,0.7141,0.4819,1,59
104730,0.0072,2.3214,2.3219,0.8522,0.3262,1,59
75968,0.0059,1.5318,1.867,0.7393,0.3507,1,59
99714,0.0104,2.4085,2.1962,0.8242,0.2995,1,59
82635,0.0091,1.9786,2.0048,0.7098,0.5132,1,59
84830,0.0104,2.1541,1.9136,0.6665,0.4204,1,59
98938,0.0111,2.1081,2.3234,0.7233,0.4534,1,59
106190,0.0101,2.4458,2.2956,0.841,0.3487,1,59
107704,0.0128,2.2856,2.1353,0.7297,0.4548,1,59
103005,0.0146,2.2519,2.5652,0.7145,0.5005,1,59
83432,0.0105,1.9169,2.0834,0.5763,0.3597,1,59
85171,0.0119,2.0313,2.0521,0.6673,0.3467,1,59
110509,0.0132,2.4922,2.3537,0.7908,0.4219,1,59
108057,0.0141,2.3222,2.5802,0.7388,0.5498,1,59
106420,0.0113,2.5011,2.2293,0.819,0.3496,1,59
79976,0.0084,1.7284,2.0768,0.7175,0.4593,0,59
90786,0.0129,2.2081,2.1222,0.6925,0.3071,1,59
89834,0.0105,2.1239,1.873,0.7176,0.3918,1,59
103543,0.0109,2.5019,2.2991,0.7196,0.5648,1,59
97889,0.0131,2.1451,2.2119,0.6073,0.4553,1,59
97889,0.0131,2.1451,2.2119,0.6073,0.4553,1,59
92445,0.0102,1.8279,2.1384,0.7021,0.4276,1,59
112220,0.0152,2.6099,2.4072,0.695,0.476,1,59
87847,0.0084,1.7095,2.0765,0.7574,0.436,1,59
127462,0.0159,2.743,2.6017,0.74,0.392,1,59
127541,0.0152,2.7427,2.7941,0.7656,0.5651,1,59
100483,0.0111,2.1122,2.4592,0.7263,0.4922,1,59
69168,0.0067,1.7839,1.9267,0.7158,0.2059,0,27
60842,0.0046,1.394,1.6844,0.6943,0.2604,1,27
87293,0.0083,2.4834,2.0602,0.7385,0.3887,0,27
68550,0.0061,1.8743,1.7787,0.6851,0.3742,0,27
55314,0.0044,1.4347,1.6428,0.7385,0.3746,0,27
66878,0.0043,1.5579,1.8046,0.8161,0.4135,1,27
84731,0.0073,2.3063,1.9645,0.8523,0.2979,1,27
84731,0.0073,2.3063,1.9645,0.8523,0.2979,1,27
79889,0.0067,2.3002,1.9847,0.7795,0.3799,1,27
59302,0.0024,1.5065,1.6267,0.8539,0.3938,1,27
64378,0.0037,1.6976,1.7518,0.807,0.1974,0,27
67290,0.007,1.8144,1.7843,0.7741,0.4453,1,27
76603,0.009,1.9843,2.0036,0.7535,0.4348,1,27
57886,0.0051,1.905,1.6735,0.6469,0.2177,1,27
52810,0.0024,1.0593,1.5635,0.8628,0.2909,0,27
83266,0.0072,2.3408,2.0335,0.7742,0.3259,1,27
83266,0.0072,2.3408,2.0335,0.7742,0.3259,1,27
65089,0.0052,1.4811,1.7427,0.7998,0.4695,0,27
66310,0.0059,1.9711,1.7646,0.8172,0.227,1,27
63272,0.0051,1.5464,1.6865,0.7765,0.3407,1,27
61522,0.0037,1.4886,1.7752,0.8185,0.3823,1,27
75589,0.0059,1.6721,1.992,0.8192,0.462,0,27
91100,0.01,2.1635,1.8319,0.7495,0.4206,0,27
74804,0.0075,1.7278,1.9431,0.7736,0.4733,0,27
73359,0.0077,1.7199,2.0232,0.6938,0.3368,1,27
98557,0.0081,2.2671,2.1202,0.8502,0.3423,0,27
84786,0.0108,1.9453,2.3551,0.69,0.4632,1,27
99091,0.0049,2.2448,2.1993,0.8693,0.3008,1,27
74584,0.0067,1.6518,1.9443,0.7481,0.5771,1,27
81707,0.0101,1.6927,2.2186,0.6041,0.5728,0,27
81707,0.0101,1.6927,2.2186,0.6041,0.5728,0,27
79926,0.0063,1.821,1.9272,0.7957,0.4878,1,27
78155,0.0063,1.8346,1.9943,0.7806,0.4251,1,27
84071,0.0099,1.8245,2.1569,0.6851,0.4747,0,27
88741,0.011,2.0311,2.2161,0.69,0.4633,1,27
69276,0.0056,1.521,1.9129,0.7247,0.529,0,27
76591,0.0077,1.6833,2.0991,0.7094,0.374,1,27
73340,0.0079,1.7766,1.8817,0.7679,0.466,0,27
89884,0.0121,2.156,2.2379,0.6589,0.4475,1,27
81272,0.0076,1.9873,2.1037,0.7591,0.2174,1,27
102940,0.0129,2.0573,2.619,0.6798,0.5264,0,27
78764,0.0057,1.8142,1.9371,0.7963,0.3851,0,27
89236,0.0082,1.9298,2.2327,0.7985,0.4422,0,27
103445,0.0103,2.4211,2.2486,0.8301,0.3137,1,27
99101,0.0132,2.1859,2.5791,0.6702,0.3719,0,27
82479,0.009,1.8208,2.1517,0.7331,0.4765,0,27
80891,0.0064,1.871,2.0941,0.8498,0.2257,0,27
80891,0.0064,1.871,2.0941,0.8498,0.2257,0,27
76107,0.0077,2.2457,1.7488,0.737,0.1223,1,55
69215,0.0045,1.5399,1.823,0.836,0.3372,1,55
74333,0.0068,2.1585,1.7458,0.7226,0.255,1,55
69719,0.0062,1.8698,1.8317,0.7071,0.431,1,55
69719,0.0062,1.8698,1.8317,0.7071,0.431,1,55
67759,0.0069,1.501,1.8778,0.616,0.4149,1,55
59249,0.0027,1.56,1.6662,0.8184,0.236,1,55
90905,0.0096,2.5304,2.1574,0.7678,0.3697,1,55
75819,0.0084,1.9085,1.9867,0.7594,0.6153,1,55
59266,0.0052,1.5115,1.6986,0.7132,0.3823,1,55
66666,0.0036,1.7503,1.7819,0.9137,0.3752,1,55
82391,0.0079,2.4363,2.0192,0.7497,0.4116,1,55
74304,0.0107,2.1404,2.1366,0.7372,0.5578,1,20
67922,0.0075,2.0288,1.9664,0.7238,0.2323,1,20
51698,0.0048,1.4839,1.6697,0.7208,0.5111,1,20
59195,0.0038,1.6496,1.839,0.8554,0.267,1,20
64996,0.007,1.6711,2.0485,0.7178,0.3114,0,20
82498,0.0129,2.1619,2.3192,0.7491,0.5197,1,20
56340,0.0059,1.6085,1.7534,0.6137,0.2271,1,20
62665,0.0094,1.7769,1.8081,0.7127,0.3443,1,20
67743,0.0085,1.8232,1.9603,0.7401,0.5852,1,20
64897,0.0077,1.6098,2.1235,0.6989,0.5064,1,20
55278,0.0059,1.8562,1.7313,0.721,0.4598,1,20
74995,0.0069,2.0526,1.786,0.7233,0.1959,1,55
61220,0.0052,1.3253,1.7273,0.6868,0.5957,1,55
67596,0.0049,1.8905,1.8494,0.794,0.1486,1,55
71525,0.007,1.679,2.0116,0.7258,0.36,1,55
69916,0.006,1.6459,1.785,0.7924,0.4805,1,55
84632,0.0029,2.1974,1.9206,0.8971,0.2232,1,55
60631,0.0033,1.4418,1.6669,0.844,0.3891,1,55
96728,0.0094,2.283,2.0824,0.8358,0.4324,1,55
89883,0.0115,2.0635,2.2364,0.6433,0.4882,1,55
76394,0.0084,1.6585,2.0649,0.6885,0.3539,0,55
69947,0.0085,2.1316,2.0018,0.6753,0.3641,1,20
