JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
123912,0.0228,2.4873,3.5196,0.6167,0.7051,0,68
122077,0.0214,2.9475,2.9892,0.7335,0.4536,1,68
117220,0.0137,2.3895,2.4216,0.6798,0.5364,0,41
111961,0.0135,1.9726,2.6117,0.6627,0.6537,1,41
124639,0.0112,2.7799,2.3755,0.7945,0.5207,0,41
147063,0.0156,2.5335,2.5377,0.7797,0.5404,1,41
142266,0.0175,2.6069,2.7866,0.6708,0.5819,0,68
184965,0.0238,3.186,3.0675,0.6564,0.4734,1,68
130938,0.0173,2.4265,2.7625,0.6975,0.5723,1,35
123158,0.0159,2.2817,2.6222,0.686,0.6451,1,35
138435,0.0157,2.8526,2.7187,0.7568,0.4881,1,35
116584,0.0195,2.5801,2.9498,0.7059,0.5406,0,50
118889,0.0164,2.497,2.9611,0.7286,0.4291,0,50
108881,0.0195,2.3863,3.2419,0.6732,0.6443,1,68
118297,0.019,2.5836,2.9523,0.7137,0.5691,1,68
141732,0.0274,2.9888,3.7617,0.6551,0.6089,1,68
167908,0.0233,2.8391,3.1126,0.718,0.5598,0,68
140844,0.0279,3.1596,3.6221,0.657,0.549,0,68
124017,0.017,2.9547,2.9918,0.7893,0.5053,0,68
172879,0.0248,3.1275,3.2315,0.733,0.56,0,35
170851,0.0239,3.0918,3.4296,0.7035,0.5455,0,35
102020,0.0152,2.3224,2.5564,0.7126,0.5294,0,50
104705,0.0139,2.6213,2.5056,0.7183,0.436,1,50
115459,0.0176,2.564,2.5908,0.6483,0.4409,0,50
101817,0.0169,2.3803,2.4468,0.7196,0.4544,0,50
106130,0.0127,2.4085,2.4571,0.801,0.5038,0,50
103487,0.0159,2.4275,2.5228,0.6561,0.5718,0,50
98225,0.0146,2.4624,2.3557,0.682,0.4093,0,50
118651,0.0146,2.6941,2.5508,0.6833,0.377,0,50
105880,0.0146,2.4613,2.4112,0.67,0.4716,0,50
133507,0.0218,2.9316,3.2707,0.6726,0.6558,1,68
113754,0.0189,2.649,2.9878,0.6527,0.5697,1,68
105623,0.0115,2.3053,2.0688,0.6874,0.5726,0,41
105623,0.0115,2.3053,2.0688,0.6874,0.5726,0,41
149580,0.0198,2.8752,2.7405,0.7239,0.505,0,41
126834,0.0134,2.5632,2.4892,0.7119,0.6345,1,41
171394,0.0235,3.1052,3.0645,0.7239,0.5268,1,68
132843,0.0169,2.6005,2.5002,0.6843,0.5478,1,68
132843,0.0169,2.6005,2.5002,0.6843,0.5478,1,68
184593,0.026,3.0466,2.7793,0.6696,0.5159,0,68
135552,0.018,2.5683,2.8237,0.6874,0.5322,1,35
179304,0.0235,3.0254,3.1899,0.7381,0.4846,1,35
130037,0.0168,2.793,2.6311,0.7582,0.5282,1,35
122238,0.0141,2.6842,2.4189,0.7463,0.5397,1,41
109984,0.0132,2.2623,2.383,0.6525,0.5722,1,41
99512,0.0081,1.9599,2.1544,0.7563,0.517,1,41
132295,0.0142,2.7889,2.4851,0.6701,0.3789,0,41
140830,0.0163,2.4152,2.8107,0.7151,0.5594,1,68
140830,0.0163,2.4152,2.8107,0.7151,0.5594,1,68
127198,0.0164,2.4545,2.4648,0.6754,0.5347,1,68
116381,0.0205,2.6289,2.9953,0.6603,0.6016,1,68
118851,0.0197,2.7464,2.7874,0.7208,0.5315,0,68
112587,0.019,2.616,2.8228,0.6546,0.5766,1,28
84177,0.0114,2.154,2.2266,0.7519,0.4573,1,28
97678,0.0147,2.3054,2.5905,0.7325,0.4944,1,28
79678,0.0101,1.7409,2.2685,0.6685,0.6096,0,28
135547,0.0224,3.1657,3.3426,0.7141,0.5492,1,68
134389,0.0188,3.1597,3.0854,0.7786,0.5016,1,68
154788,0.0239,3.145,3.3604,0.7754,0.4973,1,68
108092,0.0134,2.3897,2.1952,0.6772,0.5617,0,35
122682,0.0152,2.3039,2.6917,0.724,0.5276,1,35
124978,0.0149,2.675,2.5957,0.6797,0.6112,0,35
131215,0.0167,2.4513,2.5981,0.7038,0.5227,0,68
162310,0.0208,2.7821,2.7641,0.696,0.5445,1,68
125850,0.0154,2.4716,2.5859,0.6613,0.5263,0,68
95902,0.015,2.21,2.7731,0.6408,0.5555,0,50
83418,0.0113,2.0792,2.207,0.6232,0.3651,0,50
99885,0.0166,2.2784,2.4778,0.693,0.3949,1,50
173968,0.0246,2.8447,3.1462,0.7105,0.5678,0,68
137347,0.0178,2.4632,2.6768,0.7078,0.6238,0,68
136950,0.0278,2.8408,4.0107,0.6449,0.6115,0,68
138648,0.027,3.0315,3.6227,0.6493,0.5628,1,68
133130,0.0201,2.8745,2.9518,0.7575,0.5433,1,68
107594,0.017,2.5475,2.8471,0.6908,0.515,1,68
88335,0.012,2.3073,2.2436,0.6645,0.4941,0,28
112235,0.016,2.6128,2.6067,0.7622,0.4868,1,28
123447,0.0169,2.7794,2.5993,0.7398,0.464,1,28
83870,0.0107,2.1648,2.144,0.7437,0.6065,1,28
150071,0.0191,2.8821,2.801,0.7349,0.5594,0,68
137677,0.0174,2.4478,2.7286,0.6633,0.6068,0,68
150560,0.0211,3.0396,2.9499,0.751,0.5127,1,35
119225,0.0162,2.4076,2.7212,0.7161,0.6335,0,35
116865,0.0157,2.4894,2.4182,0.6802,0.4886,1,35
121840,0.0223,2.72,3.2783,0.6888,0.6166,1,68
130041,0.0237,2.9496,3.1244,0.7028,0.4709,1,68
125326,0.016,2.3796,2.6713,0.6955,0.5282,0,35
126282,0.0163,2.8049,2.5579,0.7465,0.5018,0,35
136836,0.02,2.6957,2.9461,0.6421,0.508,0,35
114048,0.0153,2.7158,2.6093,0.7076,0.571,0,50
93278,0.0119,1.9115,2.4036,0.7193,0.5606,0,50
94443,0.0136,2.0442,2.6902,0.6571,0.562,0,50
178407,0.0239,3.1194,3.1519,0.7326,0.5597,0,68
149952,0.0164,2.7847,2.628,0.7582,0.4954,0,68
85030,0.0102,2.1441,2.196,0.672,0.5351,1,28
99482,0.0098,2.67,2.3002,0.794,0.4457,1,28
119023,0.0148,2.566,2.497,0.7588,0.4953,0,28
82344,0.0099,2.1682,2.0292,0.7101,0.5609,1,28
90319,0.0127,2.211,2.3411,0.6522,0.5347,0,28
163133,0.0226,2.8251,3.0491,0.7052,0.5132,0,68
105986,0.0125,2.6654,2.5219,0.7365,0.5441,0,50
94846,0.0128,2.3224,2.4197,0.6978,0.5167,0,50
103056,0.0129,2.5601,2.4854,0.7214,0.5155,1,50
92430,0.0128,2.4383,2.1629,0.7386,0.4861,0,50
148466,0.0183,2.8848,2.7351,0.7388,0.5476,0,68
161696,0.0185,2.9183,2.7776,0.6772,0.5222,0,68
103711,0.0158,2.313,2.5931,0.6733,0.6107,0,50
106198,0.017,2.541,2.5642,0.6709,0.5345,0,50
106465,0.0108,2.677,2.4532,0.8055,0.4069,0,50
106465,0.0108,2.677,2.4532,0.8055,0.4069,0,50
116541,0.0145,2.8099,2.5526,0.6868,0.3627,0,50
123328,0.022,2.7459,3.0737,0.6611,0.6289,1,68
119383,0.0214,2.7222,2.8426,0.6906,0.5636,1,68
142806,0.0201,2.6696,2.8314,0.7037,0.5448,1,35
146435,0.0202,2.841,2.8172,0.7331,0.4671,1,35
150690,0.0183,2.8146,2.7648,0.7513,0.4701,1,35
100361,0.0133,2.3056,2.4608,0.6918,0.6433,1,41
154448,0.0255,3.0556,2.7474,0.669,0.4988,1,41
113982,0.0162,2.7626,2.6177,0.7675,0.5325,1,41
117775,0.0186,2.4937,2.8878,0.7107,0.6155,1,41
136457,0.0203,2.9744,3.0818,0.6918,0.5266,1,41
151795,0.0207,2.8624,2.9727,0.7401,0.4893,1,41
145772,0.0231,2.7919,3.3391,0.7184,0.5118,1,41
93735,0.0139,2.2285,2.4682,0.7193,0.5847,0,28
93735,0.0139,2.2285,2.4682,0.7193,0.5847,0,28
98782,0.0129,2.5877,2.5158,0.7348,0.5073,0,28
101944,0.0118,2.548,2.406,0.708,0.5961,0,28
100458,0.0088,2.329,2.3756,0.7978,0.4432,0,28
151121,0.0263,2.9054,3.4813,0.6521,0.6157,1,41
170634,0.0283,3.2621,3.0489,0.6815,0.4956,0,41
143167,0.0236,2.8453,3.1276,0.7292,0.535,1,41
138651,0.0237,2.6668,3.7767,0.6387,0.5717,0,41
138651,0.0237,2.6668,3.7767,0.6387,0.5717,0,41
116436,0.0214,2.4274,3.3511,0.6321,0.6659,1,68
128097,0.0201,2.9368,3.1041,0.6838,0.6084,1,68
122802,0.021,2.8664,2.8064,0.7332,0.4466,1,68
125408,0.0181,2.6121,2.5011,0.6622,0.542,1,35
171951,0.0244,2.9962,2.7712,0.6789,0.4866,1,35
150415,0.021,2.7918,3.0472,0.6998,0.5642,1,35
87512,0.0112,2.1999,2.2912,0.6936,0.5436,1,28
89433,0.0121,2.3052,2.2291,0.7417,0.5669,1,28
93948,0.0131,2.3676,2.3752,0.6722,0.5551,0,28
107716,0.0117,2.7443,2.4419,0.7908,0.5084,1,28
116724,0.014,2.6581,2.4488,0.7655,0.4709,1,28
150742,0.0236,2.8961,3.2589,0.6531,0.5593,1,35
114761,0.0165,2.4757,2.4102,0.6377,0.5287,1,35
139563,0.016,2.8016,2.6672,0.678,0.4731,1,35
97738,0.015,2.2446,2.5156,0.7055,0.5431,0,50
95177,0.0134,2.353,2.3684,0.6722,0.418,0,50
83799,0.0116,2.0892,2.194,0.6503,0.5512,1,50
88061,0.0128,2.4462,2.1377,0.7173,0.4265,1,50
125236,0.0194,2.8925,3.1052,0.6858,0.5926,1,68
154688,0.027,3.0332,2.9251,0.6843,0.5728,1,68
139505,0.017,2.419,2.7887,0.7014,0.5619,1,68
181072,0.0244,3.1256,2.6485,0.6663,0.4645,1,68
164764,0.0215,2.7588,3.1709,0.6918,0.487,1,68
129050,0.0155,2.5137,2.6377,0.6688,0.55,1,41
126890,0.0157,2.184,2.8366,0.6541,0.6724,0,41
104007,0.0163,2.3151,2.6642,0.7186,0.6771,0,50
126861,0.0175,3.0008,2.7821,0.673,0.296,0,50
107712,0.0158,2.6751,2.5366,0.7385,0.3992,0,50
121558,0.0172,2.8312,2.9068,0.7155,0.4493,1,50
105620,0.0124,2.1676,2.3544,0.7262,0.5749,1,55
105016,0.0123,2.2634,2.2732,0.669,0.5525,1,55
112914,0.0125,2.4945,2.2491,0.767,0.4029,1,55
170733,0.0226,2.8987,3.2165,0.6931,0.5489,1,68
174536,0.0231,2.992,3.06,0.7307,0.4834,0,68
126555,0.0237,2.6548,3.3275,0.681,0.6802,1,68
126555,0.0237,2.6548,3.3275,0.681,0.6802,1,68
129294,0.0189,2.9705,3.0215,0.7654,0.5691,1,68
134422,0.0207,2.8782,2.984,0.7426,0.5491,1,68
86645,0.0105,1.9742,2.1949,0.7178,0.6216,1,28
107485,0.0174,2.3016,2.7453,0.693,0.6665,1,28
111905,0.0117,2.7024,2.505,0.7997,0.4498,0,28
82459,0.0095,1.8668,2.2975,0.7365,0.5429,0,28
141409,0.0184,2.5768,2.7499,0.7033,0.6119,0,68
141409,0.0184,2.5768,2.7499,0.7033,0.6119,0,68
153666,0.0202,2.7921,2.7584,0.6975,0.4427,0,68
152164,0.0299,3.0804,3.8333,0.6547,0.5843,1,68
128519,0.0235,2.7029,3.3753,0.6834,0.6405,0,68
110907,0.0183,2.397,3.1009,0.6603,0.5436,0,50
95701,0.0139,2.3321,2.551,0.6811,0.5037,0,50
112404,0.0122,2.8348,2.6081,0.8228,0.3945,0,50
124087,0.0151,2.5651,2.5384,0.7797,0.4738,0,50
117896,0.0196,2.6806,2.8759,0.6775,0.4853,0,50
125102,0.0146,3.0356,2.6751,0.7915,0.3948,1,50
132510,0.0202,2.8792,2.7926,0.6148,0.3899,0,50
132510,0.0202,2.8792,2.7926,0.6148,0.3899,0,50
125085,0.0194,2.5967,2.9326,0.7023,0.4901,0,50
159786,0.0215,2.6751,2.9755,0.6969,0.5572,0,68
137435,0.0222,2.9466,3.3135,0.6871,0.6738,1,68
173993,0.0321,3.1423,3.2308,0.6702,0.5754,1,68
170045,0.0234,2.9003,3.2746,0.653,0.5544,0,68
174738,0.0205,3.1166,3.0127,0.6909,0.4554,0,68
137870,0.0166,2.5076,2.7129,0.6931,0.6136,0,41
144084,0.0137,2.8123,2.7196,0.7824,0.5352,0,41
111260,0.0168,2.2574,3.1391,0.6548,0.5854,1,41
123811,0.0198,2.6228,2.9471,0.6414,0.6041,1,41
122406,0.0183,2.7092,2.6297,0.7251,0.5379,1,41
121553,0.0165,2.341,2.3159,0.7034,0.5425,0,28
119212,0.0158,2.2481,2.6024,0.7152,0.6781,0,28
119212,0.0158,2.2481,2.6024,0.7152,0.6781,0,28
143053,0.0146,2.7067,2.9173,0.7674,0.4266,0,28
152948,0.0198,2.7062,2.9465,0.7231,0.5305,1,68
183824,0.0217,3.0224,3.0792,0.7401,0.4658,0,68
121679,0.0144,2.3758,2.4708,0.7075,0.536,1,68
130513,0.0154,2.7751,2.503,0.7415,0.4844,1,41
132936,0.0158,2.4228,2.645,0.6672,0.6091,0,41
139456,0.0135,2.8381,2.6352,0.7883,0.502,1,41
124386,0.0227,2.7658,3.1803,0.6411,0.6262,1,68
148314,0.0276,3.0967,3.3124,0.6949,0.5213,1,68
138102,0.0165,2.7469,2.7441,0.6892,0.6144,1,55
128924,0.0163,2.4275,2.5598,0.7391,0.5784,1,55
133382,0.0183,2.5127,2.7565,0.6227,0.591,1,55
112336,0.012,2.5408,2.2156,0.7582,0.4751,1,55
101898,0.0115,1.9128,2.4349,0.6584,0.6322,1,55
105070,0.0117,2.3455,2.1427,0.6776,0.5622,0,55
126818,0.0133,2.5606,2.4996,0.7257,0.6045,1,55
126632,0.0108,2.7173,2.4284,0.8184,0.525,0,55
114739,0.0194,2.5768,2.8425,0.6593,0.4864,0,50
105644,0.0165,2.5475,2.4161,0.6951,0.4092,1,50
153306,0.026,3.0919,2.8039,0.6549,0.4375,0,50
120591,0.018,2.5856,2.7421,0.732,0.5173,0,50
122594,0.0194,2.5789,3.0658,0.6832,0.5839,1,50
106031,0.0121,2.2149,2.3028,0.6711,0.5352,1,55
112025,0.0122,2.2446,2.3113,0.7227,0.4984,1,55
103700,0.011,2.0226,2.2066,0.7326,0.6174,1,55
111904,0.0129,2.4262,2.2371,0.7137,0.4815,0,55
119139,0.0171,2.4777,2.8187,0.6513,0.6104,1,41
124893,0.0187,2.5017,2.87,0.6874,0.558,1,41
134985,0.02,2.8611,3.0099,0.6807,0.6148,1,41
136370,0.0169,2.4581,2.7711,0.7011,0.5015,0,68
155311,0.031,3.095,4.0892,0.6881,0.5943,1,68
161800,0.031,3.2884,3.9519,0.6658,0.614,1,68
120786,0.022,2.8642,2.7701,0.6907,0.5396,1,68
123526,0.0159,2.2955,2.6746,0.7026,0.696,0,55
93467,0.0083,1.735,2.206,0.7588,0.6102,0,55
97317,0.0114,2.1296,1.9902,0.6888,0.4617,1,28
90362,0.0086,1.8407,2.2952,0.7945,0.4737,0,28
137763,0.0186,2.7949,2.8184,0.6965,0.5313,0,28
117205,0.0163,2.5304,2.5374,0.716,0.516,0,28
149566,0.0183,2.9078,2.6938,0.7077,0.3764,0,28
126325,0.0131,2.5666,2.4783,0.7045,0.6364,1,55
109903,0.013,2.4129,2.2248,0.6949,0.4932,0,55
151640,0.018,3.0174,2.7005,0.654,0.3737,0,55
128641,0.0151,2.7249,2.6463,0.7315,0.467,0,55
120226,0.0223,2.5,3.4323,0.6101,0.6603,1,68
134724,0.0212,2.7739,3.0141,0.7384,0.5083,1,68
151520,0.0198,2.7816,2.9835,0.6815,0.5132,1,41
127334,0.0158,2.5156,2.444,0.7223,0.5283,1,41
142560,0.0146,2.8009,2.6087,0.6985,0.4101,0,41
135214,0.018,2.5998,2.802,0.686,0.5571,0,28
124909,0.0175,2.4584,2.795,0.6419,0.5898,1,28
118540,0.0089,2.3542,2.4967,0.8352,0.4235,0,28
120252,0.0212,2.6051,3.0974,0.7044,0.518,1,50
106078,0.0144,2.3697,2.6345,0.7508,0.4515,0,50
105944,0.0163,2.4759,2.5951,0.6838,0.5307,1,50
118783,0.0155,2.1773,2.8821,0.6665,0.5639,1,55
96703,0.0074,1.9486,2.0888,0.786,0.5271,0,55
98153,0.0094,1.9641,2.2415,0.7822,0.5007,1,55
93998,0.0129,2.0895,2.4026,0.7247,0.552,0,50
128860,0.0183,2.8185,2.7582,0.6556,0.4931,0,50
77888,0.0092,2.1954,1.9593,0.6598,0.4967,0,50
108074,0.0163,2.4807,2.6589,0.6513,0.6295,0,28
96592,0.014,2.3599,2.2907,0.6702,0.549,0,28
110515,0.0162,2.2469,2.5711,0.6772,0.6404,1,41
116857,0.0176,2.4648,2.4683,0.6719,0.5956,1,41
127741,0.0202,2.5763,3.0104,0.6265,0.6388,1,41
98563,0.0144,2.4824,2.4424,0.7076,0.4585,1,50
101845,0.0141,2.3343,2.5277,0.7295,0.4478,0,50
94936,0.0125,2.0164,2.3306,0.7283,0.6298,0,50
99534,0.0078,2.3635,2.3655,0.8328,0.4024,1,50
97396,0.0136,2.4113,2.4644,0.6666,0.5622,0,28
95241,0.0123,2.2801,2.2274,0.6536,0.5764,0,28
133995,0.0224,2.6899,3.2678,0.6882,0.6505,1,41
133861,0.02,2.512,3.0986,0.6989,0.5841,1,41
120646,0.0177,2.623,2.8994,0.6719,0.5503,1,41
109470,0.0139,2.4965,2.584,0.7232,0.6609,0,50
79723,0.0098,1.868,2.3369,0.6694,0.5663,0,50
97182,0.0157,2.2882,2.4827,0.705,0.5924,1,50
98421,0.0074,2.3176,2.3285,0.8316,0.3482,1,50
97957,0.0112,2.5263,2.312,0.7087,0.5723,0,50
94154,0.013,2.41,2.2369,0.7413,0.5025,0,50
75710,0.013,2.0099,2.0193,0.6394,0.4999,0,50
99353,0.0099,1.9066,2.1535,0.7273,0.5971,1,55
103504,0.0112,1.9457,2.1862,0.7095,0.6116,1,55
123824,0.0108,2.7334,2.3695,0.7988,0.4795,0,55
159870,0.0217,3.1435,2.4411,0.6595,0.4096,0,55
85978,0.0113,2.21,2.2082,0.6655,0.5493,1,50
96145,0.0102,2.3752,2.2661,0.8314,0.4937,1,50
84619,0.0107,2.0952,2.2401,0.656,0.5145,0,50
72795,0.0063,1.9263,1.9021,0.7723,0.5067,1,50
93149,0.0132,2.0444,2.6447,0.6542,0.5937,0,28
96055,0.0138,2.266,2.3995,0.7096,0.5881,1,28
105730,0.0129,2.609,2.4744,0.7066,0.5404,0,28
84840,0.0114,2.24,2.2153,0.6678,0.489,0,50
77711,0.0079,1.7456,2.1638,0.7511,0.5525,0,50
98836,0.0118,2.5543,2.4719,0.7572,0.5428,0,50
94016,0.0137,2.1446,2.3273,0.7163,0.6082,0,50
118238,0.012,2.4967,2.7603,0.7895,0.4078,1,50
155684,0.0248,3.0,2.7642,0.6939,0.5487,0,50
155684,0.0248,3.0,2.7642,0.6939,0.5487,0,50
96779,0.0129,2.3151,2.2701,0.7088,0.529,0,50
85810,0.0107,2.0974,2.2746,0.6902,0.5778,0,50
94797,0.0103,2.4673,2.3023,0.7305,0.5499,0,50
67668,0.0067,1.711,2.0124,0.7059,0.5293,1,50
139076,0.0226,2.9885,2.5618,0.6685,0.4752,0,50
115635,0.0191,2.3238,3.1342,0.6484,0.6431,1,28
100913,0.0134,2.5842,2.3431,0.7602,0.4929,0,28
141848,0.0187,2.805,2.9376,0.7567,0.4776,1,28
94207,0.0128,2.2434,2.4121,0.6449,0.5672,0,28
109620,0.0138,2.6348,2.5419,0.6911,0.6114,0,28
91319,0.0136,2.1832,2.4415,0.7289,0.632,0,50
105114,0.0143,2.8504,2.4518,0.7677,0.3939,1,50
91176,0.0136,2.2728,2.3318,0.659,0.5719,1,50
109890,0.0166,2.3397,2.6327,0.6978,0.6213,1,28
115467,0.0178,2.3876,2.7411,0.7006,0.5976,1,28
103972,0.0161,2.4651,2.4641,0.706,0.5259,0,28
92648,0.0131,1.9633,2.6626,0.6421,0.6434,0,28
103957,0.0085,2.4573,2.4077,0.8094,0.4593,1,28
90333,0.0106,1.9873,2.4432,0.7604,0.5354,1,28
108081,0.0143,2.5275,2.5018,0.7136,0.568,0,50
96337,0.0149,2.5129,2.2776,0.6869,0.4149,1,50
111531,0.0133,2.497,2.3327,0.7671,0.4843,0,50
98072,0.0138,2.6185,2.3766,0.7671,0.477,0,50
108442,0.013,2.4996,2.5146,0.7155,0.6152,1,28
107641,0.0152,2.5915,2.4316,0.7533,0.4585,1,28
119616,0.0149,2.663,2.5129,0.7575,0.4536,0,28
97415,0.0138,2.3474,2.4551,0.6853,0.5184,0,28
86822,0.0088,1.6735,2.1675,0.697,0.494,0,31
123301,0.0151,2.4465,2.1814,0.7137,0.3719,0,31
92366,0.0122,2.301,2.4044,0.6827,0.4746,1,50
102435,0.0096,2.6644,2.3541,0.8181,0.5013,1,50
139121,0.023,2.9513,2.4962,0.6556,0.4382,0,50
133762,0.0166,2.3666,2.6216,0.7115,0.6113,1,67
164783,0.0191,2.9308,2.8629,0.693,0.482,0,67
104813,0.0119,2.2235,2.1139,0.6874,0.5926,0,67
116065,0.0148,2.3238,2.435,0.6523,0.6401,1,67
172623,0.0232,2.9555,2.5574,0.6865,0.5152,1,67
105640,0.0114,2.2132,2.1217,0.6934,0.5659,0,67
94227,0.0129,2.0625,2.3028,0.6922,0.6428,0,28
89648,0.0112,1.9909,2.2433,0.7087,0.6299,0,28
89648,0.0112,1.9909,2.2433,0.7087,0.6299,0,28
99118,0.0107,2.0787,2.1461,0.7851,0.4801,0,31
111372,0.0145,2.2317,2.5168,0.7476,0.5592,0,31
107823,0.0061,2.2802,2.2268,0.8673,0.3351,1,31
125728,0.0126,2.5221,2.1867,0.7886,0.4135,0,31
83029,0.0102,1.8887,2.1505,0.7237,0.6032,0,50
132275,0.0205,2.9045,2.4408,0.6898,0.4148,0,50
78365,0.0096,2.2014,2.0568,0.7645,0.4398,0,50
90948,0.0099,2.4411,2.2268,0.7134,0.5197,0,50
90950,0.0114,2.347,2.4036,0.7228,0.4099,0,50
93369,0.0131,2.1242,2.3347,0.698,0.5804,0,50
138687,0.0155,2.6513,2.6241,0.6957,0.6486,1,67
169699,0.0222,2.9878,2.6019,0.675,0.4765,0,67
113007,0.0133,2.2574,2.3614,0.7398,0.5183,0,67
97877,0.0117,2.2484,2.0912,0.6762,0.5632,0,67
123133,0.0158,2.5497,2.6857,0.687,0.522,1,67
128135,0.0181,2.3987,2.831,0.7029,0.6542,0,67
97718,0.0113,2.1828,2.2541,0.7202,0.4441,0,31
108125,0.0147,2.2701,2.4697,0.7386,0.6651,0,31
108125,0.0147,2.2701,2.4697,0.7386,0.6651,0,31
92879,0.0125,2.3195,2.0796,0.6547,0.4526,1,31
119772,0.013,2.4938,2.341,0.7684,0.409,0,31
120098,0.0198,2.7491,2.9033,0.6632,0.5651,0,28
126710,0.0184,2.9193,2.9157,0.6881,0.5433,1,28
134250,0.0169,2.9365,2.9872,0.7829,0.4825,1,28
148108,0.0238,3.0602,2.5871,0.6724,0.4779,0,28
88639,0.0121,1.9341,2.2206,0.6973,0.6019,0,50
88639,0.0121,1.9341,2.2206,0.6973,0.6019,0,50
101199,0.0142,2.2928,2.499,0.6638,0.611,0,50
101199,0.0142,2.2928,2.499,0.6638,0.611,0,50
98337,0.0151,2.4545,2.3434,0.6958,0.4353,0,50
116265,0.0163,2.8961,2.4975,0.6667,0.3695,1,50
96565,0.0133,2.585,2.2985,0.7453,0.4661,0,50
125536,0.0152,2.3228,2.5503,0.652,0.5915,0,67
153693,0.0186,2.9529,2.7759,0.7767,0.5164,0,67
121866,0.0196,2.6483,3.0068,0.6721,0.567,0,28
119394,0.0187,2.5084,2.5405,0.6742,0.6145,1,28
98029,0.0132,2.274,2.4731,0.6831,0.5529,1,28
109966,0.0122,2.6028,2.2813,0.7579,0.4177,1,31
99183,0.0113,2.1731,2.2586,0.6787,0.5603,0,31
99806,0.0102,2.3539,2.0617,0.78,0.4378,0,31
159601,0.0203,2.8847,2.4542,0.692,0.4502,1,31
108189,0.0117,2.1677,2.2489,0.715,0.4309,1,31
97838,0.0093,2.0282,2.0798,0.7395,0.4771,1,31
153808,0.02,3.0158,2.4129,0.6769,0.3691,0,31
100415,0.0103,2.1126,2.1645,0.7485,0.3847,1,31
95363,0.0105,1.9813,2.133,0.6602,0.5158,0,31
126138,0.0106,2.7156,2.4163,0.8305,0.4634,1,31
157592,0.0205,2.8659,2.394,0.6757,0.4777,0,31
110939,0.0143,2.5537,2.5393,0.7031,0.6612,1,28
110939,0.0143,2.5537,2.5393,0.7031,0.6612,1,28
119170,0.0134,2.8841,2.5717,0.7948,0.5519,1,28
125005,0.0166,2.9337,2.6546,0.6573,0.4376,0,28
104829,0.0119,1.9113,2.4931,0.6613,0.6901,1,55
110720,0.0126,2.2193,2.3575,0.6516,0.6037,1,55
104430,0.0124,2.3509,2.0909,0.6879,0.4986,1,55
137202,0.0145,2.5762,2.3906,0.7596,0.4987,1,55
96262,0.0099,1.9198,2.0727,0.7234,0.6139,0,55
109508,0.0131,2.2169,2.32,0.6226,0.6186,1,55
128370,0.0117,2.7432,2.4689,0.7962,0.5075,1,55
139225,0.015,2.5544,2.4804,0.7609,0.4807,1,55
113345,0.0152,2.6867,2.5816,0.6971,0.5913,0,28
113143,0.0154,2.616,2.6259,0.6973,0.5792,0,28
110803,0.0095,2.5205,2.5203,0.8248,0.413,1,28
140747,0.0158,2.6485,2.6888,0.7091,0.5635,1,67
122189,0.0142,2.2347,2.419,0.7059,0.6566,1,67
135323,0.0185,2.6041,2.6122,0.6942,0.4879,1,67
98798,0.0113,2.129,2.2853,0.7286,0.4567,0,43
105084,0.0127,2.4807,2.2556,0.7432,0.4442,1,43
129876,0.0145,2.5783,2.3972,0.7615,0.4445,1,43
98044,0.0095,1.9425,2.109,0.7357,0.5596,1,55
137040,0.0142,2.6264,2.4303,0.7682,0.4032,1,55
100735,0.01,2.2466,2.0146,0.677,0.5952,0,55
110028,0.0122,1.9689,2.606,0.6913,0.6877,1,55
85894,0.0109,2.1189,2.2228,0.6572,0.5201,1,50
112863,0.0134,2.5622,2.3772,0.7724,0.4733,0,50
84062,0.0112,2.2065,2.1974,0.7343,0.5351,0,50
114779,0.013,2.2897,2.4203,0.6667,0.544,0,31
110894,0.0136,2.1116,2.3595,0.6366,0.5736,1,31
114033,0.0128,2.5187,2.2164,0.7691,0.4599,1,31
128157,0.0127,2.5409,2.3327,0.777,0.4025,1,31
90075,0.0096,2.0618,2.0421,0.7465,0.3864,0,31
87825,0.011,2.1728,2.2869,0.6891,0.4957,0,50
88543,0.0111,1.9199,2.2281,0.7367,0.5752,0,50
77895,0.0071,1.9775,2.0265,0.757,0.4862,0,50
99315,0.0163,2.3144,2.4079,0.6798,0.4981,0,50
103306,0.0144,2.3166,2.5754,0.6594,0.5438,0,28
103306,0.0144,2.3166,2.5754,0.6594,0.5438,0,28
104818,0.014,2.261,2.5535,0.7131,0.4939,1,28
111534,0.0175,2.3263,2.8264,0.6932,0.6778,1,28
91680,0.0132,2.3562,2.3898,0.6513,0.5641,1,50
93638,0.0127,2.3192,2.3579,0.6771,0.5363,1,50
89135,0.0126,2.4342,2.1853,0.7121,0.4551,0,50
116504,0.0143,2.5553,2.491,0.7612,0.5299,0,50
105480,0.0124,2.2285,2.3932,0.7353,0.4376,1,43
121307,0.0133,2.8355,2.4209,0.6582,0.3397,1,43
109242,0.0132,2.6656,2.3367,0.778,0.4637,1,43
126201,0.0156,2.431,2.5577,0.6623,0.5665,1,67
123783,0.0151,2.4112,2.5327,0.663,0.5641,1,67
122740,0.0156,2.5024,2.3601,0.6831,0.5074,0,67
