id,JPEG_size,CONTOUR_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND,CONTOUR_CONGESTION,start_date,end_date,wrong_selection,hint_used,hints_count,evaluation,evaluation_details,objects,distractors,background,theme,perspective,rotate_images,max_overlap,min_distance_from_border,min_size,max_size,earned_stars,max_stars_possible,ended_early,general_difficulty,adaptive,duration,background_difficulty
2025641,85437,0.0097,1.7147,2.2384,0.6703,0.6395,2023-05-04 13:34:50,2023-05-04 13:38:13,8,t,2,-1,"hint used &  acceptable time (96s) exceeded (203s) &  2 or more mistakes on 3 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""CityYoungKids/Items/120_bubbleBlower.png"" - 2 errs) -- (on object ""CityYoungKids/Items/40_catInBox.png"" - 1 errs) -- (on object ""CityYoungKids/Items/60_dress.png"" - 2 errs) -- (on object ""CityYoungKids/Items/70_chefWithKnife.png"" - 3 errs) --] ",6,12,58_30_8_bg9.png,CityYoungKids,0,1,0.2,143,100,180,6,15,f,28,1,203,90
2026286,91823,0.0141,2.2487,2.5257,0.73,0.4584,2023-05-04 19:29:54,2023-05-04 19:30:17,0,f,0,1, time (23s) - OK & ,4,4,73_50_15_bg4.png,CityOldKids,1,0,0.0,128,98,287,6,9,f,19,0,23,0
2026317,86010,0.0093,2.4397,2.1689,0.7402,0.4142,2023-05-04 19:30:31,2023-05-04 19:30:56,0,f,0,1, time (25s) - OK & ,4,4,58_50_7_bg5.png,CityYoungKids,1,0,0.0,128,98,287,6,9,f,19,0,25,0
2026353,86846,0.0046,2.3014,2.1867,0.8821,0.2701,2023-05-04 19:31:10,2023-05-04 19:31:50,1,f,0,1," time (40s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/4_lemon.png"" - 1 errs) --] ",4,4,73_15_7_bg4.png,Farm,1,0,0.0,128,98,287,4,9,f,19,0,40,0
2026382,71524,0.0117,1.9544,1.9248,0.6699,0.4393,2023-05-04 19:32:03,2023-05-04 19:32:22,0,f,0,1, time (19s) - OK & ,4,4,52_20_7_bg4.png,Pirates,1,0,0.0,128,98,287,6,9,f,19,0,19,0
2026411,83692,0.0106,1.9442,2.3265,0.7379,0.3811,2023-05-04 19:32:36,2023-05-04 19:32:53,0,f,0,1, time (17s) - OK & ,4,4,60_40_10_bg1.png,FantasyYoungKids,1,0,0.0,128,98,287,6,9,f,19,0,17,0
2026441,82182,0.008,2.4358,2.0825,0.745,0.349,2023-05-04 19:33:08,2023-05-04 19:33:29,0,f,0,1, time (21s) - OK & ,4,4,58_50_7_bg5.png,CityYoungKids,1,0,0.0,128,98,287,6,9,f,19,0,21,0
2026471,72392,0.0092,1.6589,2.132,0.6733,0.5395,2023-05-04 19:33:45,2023-05-04 19:34:04,0,f,0,1, time (19s) - OK & ,4,4,37_20_4_bg6.png,Farm,1,0,0.0,128,98,287,6,9,f,19,0,19,0
2027268,141468,0.0198,2.8085,2.6532,0.7029,0.4804,2023-05-05 09:28:45,2023-05-05 09:29:49,1,f,0,1," time (64s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_knight_2.png"" - 1 errs) --] ",9,25,60_50_10_bg10.png,FantasyOldKids,0,0,0.4,71,100,180,18,24,f,26,1,64,90
2027356,196636,0.0295,3.2258,3.222,0.6711,0.4632,2023-05-05 09:30:18,2023-05-05 09:31:55,3,t,1,0,"hint used &  time (97s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/140_mermaid8.png"" - 1 errs) -- (on object ""Pirates/Items/2_SPOONTOP.png"" - 1 errs) -- (on object ""Pirates/Items/2500_KITE030.png"" - 1 errs) --] ",9,26,90_15_4_bg7.png,Pirates,0,0,0.4,71,100,180,15,24,f,26,1,97,90
2027437,137314,0.0184,2.8091,2.748,0.7451,0.5351,2023-05-05 09:32:38,2023-05-05 09:33:56,1,f,0,1," time (78s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/150_dragon_3.png"" - 1 errs) --] ",9,26,63_50_10_bg7.png,FantasyOldKids,0,1,0.4,71,100,180,18,24,f,26,1,78,90
2028173,103904,0.0137,2.0847,2.6452,0.6507,0.5058,2023-05-05 11:25:50,2023-05-05 11:27:42,17,f,0,-1," acceptable time (96s) exceeded (112s) &  2 or more mistakes on 3 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/20_cloak.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/80_chest_2.png"" - 8 errs) -- (on object ""FantasyOldKids/Items/12_hourglass.png"" - 5 errs) --] ",6,10,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,143,94,263,7,15,f,25,0,112,0
2028237,96717,0.0143,1.9937,2.1931,0.6643,0.5966,2023-05-05 11:28:01,2023-05-05 11:29:01,4,f,0,1," time (60s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/30_skull6.png"" - 1 errs) -- (on object ""Pirates/Items/35_pirateHat1.png"" - 3 errs) --] ",6,10,52_20_7_bg4.png,Pirates,1,0,0.1,143,94,263,9,15,f,25,0,60,0
2028324,109500,0.0141,2.2697,2.4587,0.7525,0.5357,2023-05-05 11:29:19,2023-05-05 11:31:02,16,f,0,-1," acceptable time (96s) exceeded (103s) &  2 or more mistakes on 3 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_wizard_2.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/20_helmet.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/80_unicorn.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/2000_castle.png"" - 9 errs) --] ",6,10,58_30_8_bg3.png,FantasyOldKids,1,0,0.1,143,94,263,8,15,f,25,0,103,0
2028954,94337,0.0105,1.9979,2.2147,0.7112,0.5416,2023-05-05 11:33:45,2023-05-05 11:35:26,0,f,0,0, acceptable time (96s) exceeded (101s) & ,6,12,57_60_10_bg8.png,FantasyOldKids,0,1,0.4,71,100,180,12,15,f,28,1,101,90
2029009,95897,0.0128,2.3738,2.1382,0.6924,0.4457,2023-05-05 11:35:46,2023-05-05 11:36:47,1,f,0,1," time (61s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/8_mouseDanceing.png"" - 1 errs) --] ",6,12,65_100_10_bg9.png,Farm,1,1,0.4,71,100,180,9,15,f,28,1,61,90
2029065,145811,0.0203,2.9095,2.4067,0.6754,0.4281,2023-05-05 11:37:07,2023-05-05 11:38:23,1,t,1,0,"hint used &  time (76s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/270_dolphin_curled.png"" - 1 errs) --] ",6,13,90_15_4_bg7.png,Pirates,1,1,0.4,71,100,180,9,15,f,28,1,76,90
2029728,101427,0.0105,2.6952,2.2907,0.756,0.384,2023-05-05 16:44:54,2023-05-05 16:45:45,4,f,0,0," time (51s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/400_tower.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/30_flag.png"" - 3 errs) --] ",5,7,58_40_10_bg2.png,FantasyOldKids,1,0,0.1,143,96,276,9,12,f,22,0,51,0
2029771,90734,0.0114,1.9261,2.5126,0.6675,0.5576,2023-05-05 16:46:01,2023-05-05 16:46:46,4,f,0,0," time (45s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/160_drumPlayer.png"" - 3 errs) -- (on object ""CityOldKids/Items/1800_circusTent.png"" - 1 errs) --] ",5,7,58_30_8_bg9.png,CityOldKids,1,0,0.1,143,96,276,5,12,f,22,0,45,0
2029814,79539,0.0089,1.9759,1.9456,0.6546,0.5457,2023-05-05 16:47:02,2023-05-05 16:47:37,4,f,0,0," time (35s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Farm/Items/30_sun.png"" - 1 errs) -- (on object ""Farm/Items/170_bike_differentColor.png"" - 3 errs) --] ",5,7,65_33_7_bg5.png,Farm,1,0,0.1,143,96,276,7,12,f,22,0,35,0
2029863,96484,0.0099,2.0624,2.3357,0.7889,0.4011,2023-05-05 16:47:53,2023-05-05 16:48:36,5,f,0,0," time (43s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/27_hook.png"" - 1 errs) -- (on object ""Pirates/Items/4_shell3.png"" - 4 errs) --] ",5,7,68_25_7_bg2.png,Pirates,1,0,0.1,143,96,276,6,12,f,22,0,43,0
2029900,104795,0.0132,2.4967,2.0575,0.6874,0.3504,2023-05-05 16:48:52,2023-05-05 16:49:13,0,f,0,1, time (21s) - OK & ,5,7,67_50_15_bg4.png,FantasyOldKids,1,0,0.1,143,96,276,9,12,f,22,0,21,0
2030577,111499,0.0151,2.3827,2.4098,0.7411,0.486,2023-05-05 17:22:08,2023-05-05 17:22:50,12,t,1,0,"hint used &  time (42s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_mummy_2.png"" - 6 errs) -- (on object ""FantasyOldKids/Items/60_troll.png"" - 6 errs) --] ",5,9,60_80_15_bg9.png,FantasyOldKids,1,0,0.2,143,100,300,5,12,f,27,1,42,90
2031323,92781,0.0167,2.3651,2.7157,0.7204,0.5771,2023-05-05 17:47:45,2023-05-05 17:48:20,0,f,0,1, time (35s) - OK & ,4,4,73_50_15_bg4.png,CityOldKids,1,0,0.0,115,98,287,6,9,f,26,0,35,0
2031344,71500,0.0085,2.0639,2.2849,0.7733,0.3148,2023-05-05 17:48:34,2023-05-05 17:49:09,0,f,0,1, time (35s) - OK & ,4,4,68_25_7_bg2.png,Pirates,1,0,0.0,115,98,287,6,9,f,26,0,35,0
2031344,71500,0.0085,2.0639,2.2849,0.7733,0.3148,2023-05-05 17:48:34,2023-05-05 17:49:09,0,f,0,1, time (35s) - OK & ,4,4,68_25_7_bg2.png,Pirates,1,0,0.0,115,98,287,6,9,f,26,0,35,0
2031367,85733,0.0139,2.3001,2.1029,0.6866,0.4179,2023-05-05 17:49:26,2023-05-05 17:50:09,0,f,0,1, time (43s) - OK & ,4,4,67_50_15_bg4.png,FantasyOldKids,1,0,0.0,115,98,287,6,9,f,26,0,43,0
2031389,68748,0.0101,1.9738,2.361,0.6979,0.3886,2023-05-05 17:50:24,2023-05-05 17:51:08,0,f,0,1, time (44s) - OK & ,4,4,58_30_8_bg9.png,CityOldKids,1,0,0.0,115,98,287,6,9,f,26,0,44,0
2031415,67715,0.0068,1.9258,2.0283,0.7052,0.4329,2023-05-05 17:51:26,2023-05-05 17:52:18,0,f,0,1, time (52s) - OK & ,4,4,66_20_4_bg1.png,Farm,1,0,0.0,115,98,287,6,9,f,26,0,52,0
2032071,93125,0.0114,2.1837,2.1982,0.7397,0.466,2023-05-06 08:22:55,2023-05-06 08:23:29,12,t,2,0,"hint used &  time (34s) - OK &  2 or more mistakes on 3 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_crown.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/15_WHEEL.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/60_troll.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/50_knight_3.png"" - 5 errs) --] ",5,10,60_80_15_bg9.png,FantasyOldKids,1,1,0.2,143,100,300,4,12,f,27,1,34,90
2032282,90313,0.0103,2.203,1.8584,0.7153,0.4145,2023-05-06 08:26:56,2023-05-06 08:27:22,5,t,1,0,"hint used &  time (26s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/60_bat_2.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/10_woodoodoll.png"" - 3 errs) --] ",5,10,67_50_15_bg4.png,FantasyOldKids,0,1,0.2,143,100,300,5,12,f,27,1,26,0
2033187,115502,0.0142,2.6206,2.5299,0.7113,0.5317,2023-05-06 16:42:56,2023-05-06 16:43:34,0,f,0,1, time (38s) - OK & ,7,19,58_40_10_bg2.png,FantasyOldKids,1,1,0.2,71,100,180,15,18,f,52,1,38,0
2033279,106115,0.0136,2.1843,2.3883,0.7436,0.5514,2023-05-06 16:44:02,2023-05-06 16:45:38,3,t,1,0,"hint used &  time (96s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/70_monster.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/15_map.png"" - 1 errs) --] ",7,19,58_30_8_bg3.png,FantasyOldKids,1,1,0.4,71,100,180,11,18,f,52,1,96,0
2033343,115723,0.0126,2.5879,2.4884,0.7148,0.6043,2023-05-06 16:46:01,2023-05-06 16:46:38,0,f,0,1, time (37s) - OK & ,7,18,58_50_7_bg5.png,CityOldKids,1,1,0.4,71,100,180,15,18,f,52,1,37,0
2033413,117599,0.011,2.6736,2.4576,0.8166,0.4628,2023-05-06 16:47:03,2023-05-06 16:48:24,0,f,0,1, time (81s) - OK & ,7,18,75_30_6_bg8.png,Farm,1,1,0.4,71,100,180,15,18,f,52,1,81,90
2034266,92489,0.0105,2.1469,2.1362,0.7251,0.4218,2023-05-07 08:25:49,2023-05-07 08:26:39,11,t,2,0,"hint used &  time (50s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/70_ANCHR.png"" - 11 errs) --] ",5,10,60_80_15_bg9.png,FantasyOldKids,0,1,0.2,143,100,300,7,12,f,27,1,50,90
2035309,131491,0.0179,2.3896,3.1277,0.6554,0.5299,2023-05-07 12:07:46,2023-05-07 12:08:23,0,f,0,1, time (37s) - OK & ,7,18,60_40_10_bg1.png,FantasyOldKids,1,0,0.2,143,100,180,15,18,f,31,1,37,0
2035378,119586,0.0154,2.2764,2.832,0.6644,0.4904,2023-05-07 12:08:50,2023-05-07 12:09:39,0,f,0,1, time (49s) - OK & ,7,19,55_33_10_bg1.png,Pirates,1,0,0.2,143,100,180,15,18,f,31,1,49,0
2035441,115593,0.0148,2.4918,2.504,0.7237,0.4822,2023-05-07 12:10:03,2023-05-07 12:10:38,2,f,0,1," time (35s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/30_cat.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/10_hat.png"" - 1 errs) --] ",7,19,60_80_15_bg9.png,FantasyOldKids,1,0,0.2,143,100,180,13,18,f,31,1,35,90
2035510,136532,0.0196,2.6811,2.9072,0.6582,0.6135,2023-05-07 12:11:19,2023-05-07 12:12:13,1,f,0,1," time (54s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1260_windTurbine.png"" - 1 errs) --] ",7,19,63_35_5_bg8.png,CityOldKids,1,0,0.2,71,100,180,12,18,f,31,1,54,90
2036078,140714,0.0213,2.6391,2.5761,0.6642,0.4876,2023-05-07 16:39:06,2023-05-07 16:39:54,2,f,0,1," time (48s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/70_monster.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/60_bat_2.png"" - 1 errs) --] ",7,16,67_50_15_bg4.png,FantasyOldKids,1,0,0.2,71,90,239,12,18,f,25,0,48,0
2036153,138914,0.0121,2.6538,2.8277,0.8119,0.4112,2023-05-07 16:40:24,2023-05-07 16:42:40,5,t,2,-1,"hint used &  acceptable time (112s) exceeded (136s) &  2 or more mistakes on 1 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""Farm/Items/10_chickEating.png"" - 2 errs) -- (on object ""Farm/Items/2000_millWater.png"" - 1 errs) -- (on object ""Farm/Items/2_apron.png"" - 1 errs) -- (on object ""Farm/Items/13_potato.png"" - 1 errs) --] ",7,16,73_15_7_bg4.png,Farm,1,0,0.2,71,90,239,8,18,f,25,0,136,0
2036215,111720,0.0119,2.224,2.652,0.7734,0.4327,2023-05-07 16:43:02,2023-05-07 16:44:39,0,f,0,1, time (97s) - OK & ,7,16,55_33_10_bg1.png,Pirates,1,0,0.2,71,90,239,15,18,f,25,0,97,0
2036756,138248,0.0179,2.8495,2.9388,0.7231,0.5156,2023-05-07 17:07:34,2023-05-07 17:09:23,12,t,1,0,"hint used &  time (109s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_wizard.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/7_PADLK.png"" - 8 errs) -- (on object ""FantasyOldKids/Items/30_swan_3.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/45_magician_4.png"" - 2 errs) --] ",7,16,58_40_10_bg2.png,FantasyOldKids,1,0,0.2,71,90,239,11,18,f,25,0,109,0
2036820,114331,0.0178,2.3873,2.4031,0.6636,0.4739,2023-05-07 17:09:45,2023-05-07 17:10:50,3,f,0,1," time (65s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/330_dolphin_jumpingHoop.png"" - 2 errs) -- (on object ""Pirates/Items/250_palm6.png"" - 1 errs) --] ",7,16,52_20_7_bg4.png,Pirates,1,0,0.2,71,90,239,12,18,f,25,0,65,0
2036881,133496,0.0183,2.4003,3.1705,0.6706,0.5524,2023-05-07 17:11:13,2023-05-07 17:12:17,0,f,0,1, time (64s) - OK & ,7,16,60_40_10_bg1.png,FantasyOldKids,1,0,0.2,71,90,239,15,18,f,25,0,64,0
2037369,142027,0.0213,2.698,2.679,0.645,0.5511,2023-05-08 09:44:09,2023-05-08 09:44:58,0,f,0,1, time (49s) - OK & ,9,26,60_50_10_bg10.png,FantasyOldKids,0,0,0.4,71,100,180,21,24,f,26,1,49,90
2037450,157239,0.0241,2.8859,3.3631,0.6695,0.6333,2023-05-08 09:45:29,2023-05-08 09:46:19,2,f,0,1," time (50s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/30_baby.png"" - 1 errs) -- (on object ""CityOldKids/Items/30_duck.png"" - 1 errs) --] ",9,27,58_20_4_bg2.png,CityOldKids,0,0,0.4,71,100,180,16,24,f,26,1,50,90
2037550,137912,0.0149,2.8334,2.7187,0.7681,0.5243,2023-05-08 09:46:50,2023-05-08 09:49:36,2,t,1,0,"hint used &  acceptable time (160s) exceeded (166s) &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/30_gloves.png"" - 1 errs) -- (on object ""Farm/Items/900_windMill2.png"" - 1 errs) --] ",10,30,75_30_6_bg8.png,Farm,0,1,0.4,71,100,180,21,27,f,26,1,166,90
2038093,119900,0.016,2.5554,2.2951,0.7003,0.3512,2023-05-08 11:46:57,2023-05-08 11:47:42,0,f,0,1, time (45s) - OK & ,7,16,67_50_15_bg4.png,FantasyOldKids,1,0,0.2,71,90,239,15,18,f,25,0,45,0
2038153,138397,0.0135,2.6862,2.8315,0.7962,0.42,2023-05-08 11:48:04,2023-05-08 11:48:53,1,f,0,1," time (49s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/10_chick_shellHat.png"" - 1 errs) --] ",7,16,73_15_7_bg4.png,Farm,1,0,0.2,71,90,239,15,18,f,25,0,49,0
2038224,123136,0.0147,2.4606,2.7601,0.746,0.4917,2023-05-08 11:49:16,2023-05-08 11:50:30,3,f,0,1," time (74s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/120_BAREL060.png"" - 2 errs) -- (on object ""Pirates/Items/30_skull6.png"" - 1 errs) --] ",7,16,68_25_7_bg2.png,Pirates,1,0,0.2,71,90,239,13,18,f,25,0,74,0
2038302,141443,0.0184,2.6748,2.8681,0.7626,0.5113,2023-05-08 11:50:54,2023-05-08 11:52:58,1,f,0,1," time (124s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/6_jewel.png"" - 1 errs) --] ",8,19,70_80_10_bg5.png,FantasyOldKids,0,0,0.3,71,88,227,16,21,f,25,0,124,0
2038825,134904,0.0184,2.5246,2.8416,0.7043,0.4771,2023-05-08 16:23:00,2023-05-08 16:24:35,2,t,1,0,"hint used &  time (95s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_wizard_3.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/300_dragon.png"" - 1 errs) --] ",7,19,57_60_10_bg8.png,FantasyOldKids,1,0,0.2,143,100,180,13,18,f,31,1,95,90
2038890,98349,0.0116,2.2862,2.1059,0.6701,0.4829,2023-05-08 16:24:59,2023-05-08 16:27:08,0,f,0,0, acceptable time (112s) exceeded (129s) & ,7,19,60_50_10_bg10.png,FantasyOldKids,1,1,0.2,143,100,180,15,18,f,31,1,129,90
2039429,91740,0.016,2.2151,2.9278,0.6683,0.5378,2023-05-08 17:10:26,2023-05-08 17:11:09,0,f,0,1, time (43s) - OK & ,5,7,58_30_8_bg9.png,CityOldKids,1,0,0.1,115,96,276,9,12,f,26,0,43,0
2039459,94276,0.0173,2.1489,3.0073,0.6295,0.6358,2023-05-08 17:11:26,2023-05-08 17:12:42,0,f,0,1, time (76s) - OK & ,5,7,58_30_8_bg9.png,CityOldKids,1,0,0.1,115,96,276,9,12,f,26,0,76,0
2039492,69959,0.0104,2.1808,2.0407,0.7139,0.3943,2023-05-08 17:13:00,2023-05-08 17:14:16,3,f,0,0," time (76s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Farm\Items\40_farmerWoman_withBasket.png"" - 3 errs) --] ",5,7,65_33_7_bg5.png,Farm,1,0,0.1,115,96,276,7,12,f,26,0,76,0
2039524,79333,0.0097,2.1656,2.348,0.7973,0.4137,2023-05-08 17:15:15,2023-05-08 17:15:53,1,f,0,1," time (38s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates\Items\7_PADLK000.png"" - 1 errs) --] ",5,7,55_33_10_bg1.png,Pirates,1,0,0.1,115,96,276,7,12,f,26,0,38,0
2040022,108732,0.0134,2.6335,2.449,0.7284,0.4378,2023-05-08 17:32:59,2023-05-08 17:34:13,1,f,0,1," time (74s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_knight_2.png"" - 1 errs) --] ",5,7,58_40_10_bg2.png,FantasyOldKids,1,0,0.1,143,96,276,7,12,f,22,0,74,0
2040061,90588,0.0107,2.085,2.1173,0.6724,0.4562,2023-05-08 17:34:38,2023-05-08 17:35:05,1,f,0,1," time (27s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/160_donkey.png"" - 1 errs) --] ",5,7,65_33_7_bg5.png,Farm,1,0,0.1,143,96,276,7,12,f,22,0,27,0
2040129,97292,0.0097,2.0696,2.3099,0.7503,0.5567,2023-05-08 17:35:20,2023-05-08 17:36:34,12,t,2,0,"hint used &  time (74s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/280_shark_floatRing.png"" - 12 errs) --] ",5,7,68_25_7_bg2.png,Pirates,1,0,0.1,143,96,276,7,12,f,22,0,74,0
2040169,93440,0.0116,2.1688,2.1498,0.7343,0.3664,2023-05-08 17:36:49,2023-05-08 17:37:39,1,f,0,1," time (50s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/30_swan_4.png"" - 1 errs) --] ",5,7,58_30_8_bg3.png,FantasyOldKids,1,0,0.1,143,96,276,7,12,f,22,0,50,0
2040686,87847,0.0121,2.2847,2.367,0.68,0.4508,2023-05-08 19:04:15,2023-05-08 19:04:35,0,f,0,1, time (20s) - OK & ,4,4,63_35_5_bg8.png,CityOldKids,1,0,0.0,128,98,287,6,9,f,19,0,20,0
2040736,80159,0.0128,2.1718,2.0621,0.7013,0.4485,2023-05-08 19:04:51,2023-05-08 19:05:28,3,f,0,0," time (37s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/90_BOW000.png"" - 3 errs) --] ",5,7,52_20_7_bg4.png,Pirates,1,0,0.1,128,96,276,9,12,f,19,0,37,0
2040778,96988,0.0144,2.426,2.1962,0.6879,0.3748,2023-05-08 19:05:49,2023-05-08 19:06:15,1,f,0,1," time (26s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/8_apple.png"" - 1 errs) --] ",5,7,67_50_15_bg4.png,FantasyYoungKids,1,0,0.1,128,96,276,7,12,f,19,0,26,0
2040834,93759,0.0136,2.3608,2.4577,0.7096,0.4085,2023-05-08 19:06:39,2023-05-08 19:07:22,2,f,0,0," time (43s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""CityYoungKids/Items/2700_tractor.png"" - 2 errs) --] ",5,7,58_20_4_bg2.png,CityYoungKids,1,0,0.1,128,96,276,9,12,f,19,0,43,0
2040895,70234,0.0085,2.1903,1.889,0.7307,0.3612,2023-05-08 19:07:40,2023-05-08 19:08:44,7,f,0,0," time (64s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Farm/Items/9_eggs.png"" - 1 errs) -- (on object ""Farm/Items/5_onionPurple.png"" - 6 errs) --] ",5,7,65_33_7_bg5.png,Farm,1,0,0.1,128,96,276,5,12,f,19,0,64,0
2041495,108804,0.0144,2.2609,2.4623,0.7308,0.5203,2023-05-09 09:21:02,2023-05-09 09:23:38,41,f,0,-1," acceptable time (96s) exceeded (156s) &  2 or more mistakes on 3 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/7_SCORP.png"" - 6 errs) -- (on object ""FantasyOldKids/Items/40_devil.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/35_dwarf.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/400_tower.png"" - 30 errs) --] ",6,10,58_30_8_bg3.png,FantasyOldKids,1,0,0.1,143,94,263,6,15,f,25,0,156,0
