"id","start_date","end_date","wrong_selection","hint_used","hints_count","evaluation","evaluation_details","objects","distractors","background","theme","perspective","rotate_images","max_overlap","min_distance_from_border","min_size","max_size","earned_stars","max_stars_possible","ended_early","general_difficulty","adaptive"
2171509,"2023-07-05 20:18:26","2023-07-05 20:19:46",0,f,0,1," time (80s) - OK & ",9,27,"90/60_80_15_bg9.png","FantasyOldKids",f,t,0.4,71,100,180,21,24,f,52,t
2171600,"2023-07-05 20:20:29","2023-07-05 20:22:06",2,t,1,0,"hint used &  time (97s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/40_parrot10.png"" - 1 errs) -- (on object ""Pirates/Items/5000_boat2.png"" - 1 errs) --] ",10,28,"90/90_15_5_bg6.png","Pirates",f,t,0.4,71,100,180,18,27,f,52,t
2171692,"2023-07-05 20:22:42","2023-07-05 20:23:57",5,f,0,1," time (75s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/30_CHAR1.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/40_clock.png"" - 3 errs) -- (on object ""FantasyOldKids/Items/50_superhero.png"" - 1 errs) --] ",10,28,"90/63_50_10_bg7.png","FantasyOldKids",f,f,0.4,71,100,180,18,27,f,52,t
2172369,"2023-07-06 09:44:03","2023-07-06 09:45:03",2,t,2,0,"hint used &  time (60s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_BOW.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_wizard.png"" - 1 errs) --] ",5,10,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0.4,143,100,300,7,12,f,35,t
2172412,"2023-07-06 09:45:21","2023-07-06 09:45:54",0,f,0,1," time (33s) - OK & ",5,10,"0/66_50_17_bg3.png","Pirates",t,t,0.4,143,100,300,9,12,f,35,t
2172458,"2023-07-06 09:46:12","2023-07-06 09:47:04",2,f,0,0," time (52s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/30_BOOK.png"" - 2 errs) --] ",5,10,"90/57_60_10_bg8.png","FantasyYoungKids",t,t,0.4,143,100,300,6,12,f,35,t
2172500,"2023-07-06 09:47:21","2023-07-06 09:47:56",0,f,0,1," time (35s) - OK & ",5,10,"90/58_50_7_bg5.png","CityYoungKids",t,t,0.2,143,100,300,9,12,f,35,t
2173180,"2023-07-06 17:06:44","2023-07-06 17:11:33",21,t,3,-1,"hint used &  acceptable time (144s) exceeded (289s) &  2 or more mistakes on 1 item(s) &  any mistake on 5 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/500_cave.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/700_gingerbreadhouse.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/5_key.png"" - 17 errs) -- (on object ""FantasyOldKids/Items/30_swan_4.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/30_fairy_2.png"" - 1 errs) --] ",9,23,"0/70_80_10_bg5.png","FantasyOldKids",f,f,0.3,71,86,215,13,24,f,22,f
2173887,"2023-07-06 17:17:25","2023-07-06 17:18:56",0,f,0,1," time (91s) - OK & ",10,28,"90/57_60_10_bg8.png","FantasyOldKids",f,t,0.4,71,100,180,24,27,f,52,t
2173960,"2023-07-06 17:19:27","2023-07-06 17:20:05",0,f,0,1," time (38s) - OK & ",9,24,"90/58_20_4_bg2.png","CityOldKids",f,f,0.4,71,100,180,21,24,f,52,t
2174033,"2023-07-06 17:20:33","2023-07-06 17:21:35",1,f,0,1," time (62s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/40_pottedPlant1.png"" - 1 errs) --] ",9,24,"90/75_30_6_bg8.png","Farm",f,t,0.4,71,100,180,21,24,f,52,t
2174769,"2023-07-07 14:16:34","2023-07-07 14:17:10",0,f,0,1," time (36s) - OK & ",5,10,"0/58_40_10_bg2.png","FantasyOldKids",t,t,0.2,143,100,300,9,12,f,35,t
2174814,"2023-07-07 14:17:29","2023-07-07 14:18:19",1,f,0,1," time (50s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/70_monster.png"" - 1 errs) --] ",5,10,"0/70_80_10_bg5.png","FantasyYoungKids",t,t,0.4,143,100,300,6,12,f,35,t
2174857,"2023-07-07 14:18:37","2023-07-07 14:19:12",1,f,0,1," time (35s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityYoungKids/Items/110_wheelchair.png"" - 1 errs) --] ",5,10,"90/63_35_5_bg8.png","CityYoungKids",t,t,0.4,143,100,300,9,12,f,35,t
2174908,"2023-07-07 14:19:30","2023-07-07 14:20:32",2,t,1,0,"hint used &  time (62s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/250_cowEating.png"" - 1 errs) -- (on object ""Farm/Items/30_gloves.png"" - 1 errs) --] ",5,10,"90/75_30_6_bg8.png","Farm",t,t,0.4,71,100,300,5,12,f,35,t
2175439,"2023-07-08 17:31:16","2023-07-08 17:32:08",0,f,0,1," time (52s) - OK & ",8,19,"0/58_50_7_bg5.png","CityOldKids",f,f,0.3,64,88,227,18,21,f,19,f
2175513,"2023-07-08 17:32:37","2023-07-08 17:33:38",0,f,0,1," time (61s) - OK & ",8,19,"0/63_35_5_bg8.png","CityYoungKids",f,f,0.3,64,88,227,18,21,f,19,f
2175600,"2023-07-08 17:34:04","2023-07-08 17:35:35",7,t,1,0,"hint used &  time (91s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Farm/Items/500_barn1.png"" - 2 errs) -- (on object ""Farm/Items/50_farmerStanding_withShovel.png"" - 1 errs) -- (on object ""Farm/Items/4_lemon.png"" - 4 errs) --] ",8,19,"0/65_33_7_bg5.png","Farm",f,f,0.3,64,88,227,15,21,f,19,f
2176170,"2023-07-10 16:32:07","2023-07-10 16:32:45",1,f,0,1," time (38s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/80_unicorn.png"" - 1 errs) --] ",5,10,"90/60_80_15_bg9.png","FantasyOldKids",t,f,0.4,71,100,300,7,12,f,35,t
2176218,"2023-07-10 16:33:04","2023-07-10 16:33:40",3,f,0,0," time (36s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/3_FORK180.png"" - 1 errs) -- (on object ""Pirates/Items/6_GLAS4TOP.png"" - 2 errs) --] ",5,10,"90/90_20_5_bg5.png","Pirates",t,t,0.4,71,100,300,5,12,f,35,t
2176283,"2023-07-10 16:33:58","2023-07-10 16:35:10",9,t,2,0,"hint used &  time (72s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/7_BOTL9.png"" - 1 errs) -- (on object ""FantasyYoungKids/Items/35_dwarf_2.png"" - 1 errs) -- (on object ""FantasyYoungKids/Items/80_horse.png"" - 6 errs) -- (on object ""FantasyYoungKids/Items/8_broom.png"" - 1 errs) --] ",5,10,"90/70_50_10_bg6.png","FantasyYoungKids",t,f,0.4,71,100,300,4,12,f,35,t
2176335,"2023-07-10 16:35:27","2023-07-10 16:36:33",5,t,2,0,"hint used &  time (66s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""CityYoungKids/Items/15_squirrelEating.png"" - 1 errs) -- (on object ""CityYoungKids/Items/30_duck.png"" - 1 errs) -- (on object ""CityYoungKids/Items/70_scooter.png"" - 3 errs) --] ",5,10,"90/63_35_5_bg8.png","CityYoungKids",t,f,0.4,143,100,300,4,12,f,35,t
2177159,"2023-07-11 17:30:54","2023-07-11 17:33:05",8,t,1,-1,"hint used &  acceptable time (128s) exceeded (131s) &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/1800_circusTent.png"" - 2 errs) -- (on object ""CityOldKids/Items/35_catLying.png"" - 5 errs) -- (on object ""CityOldKids/Items/35_trafficConeFallen.png"" - 1 errs) --] ",8,19,"0/58_50_7_bg5.png","CityOldKids",f,f,0.3,64,88,227,16,21,f,19,f
2177231,"2023-07-11 17:33:31","2023-07-11 17:34:57",1,f,0,1," time (86s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/20_spade.png"" - 1 errs) --] ",8,19,"0/73_15_7_bg4.png","Farm",f,f,0.3,64,88,227,16,21,f,19,f
2178006,"2023-07-12 11:09:06","2023-07-12 11:10:10",2,t,2,0,"hint used &  time (64s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1200_tank.png"" - 1 errs) -- (on object ""CityOldKids/Items/40_flowers.png"" - 1 errs) --] ",8,19,"0/74_50_10_bg3.png","CityOldKids",f,f,0.3,64,88,227,13,21,f,19,f
2178102,"2023-07-12 11:10:35","2023-07-12 11:11:56",4,t,3,0,"hint used &  time (81s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/1_bug.png"" - 3 errs) -- (on object ""Farm/Items/3_BELLTOP.png"" - 1 errs) --] ",8,19,"0/65_33_7_bg5.png","Farm",f,f,0.3,64,88,227,15,21,f,19,f
2178200,"2023-07-12 11:12:22","2023-07-12 11:14:16",10,t,3,0,"hint used &  time (114s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/5000_boat2.png"" - 10 errs) --] ",8,19,"0/68_25_7_bg2.png","Pirates",f,f,0.3,64,88,227,15,21,f,19,f
2178824,"2023-07-13 09:37:28","2023-07-13 09:38:04",2,f,0,0," time (36s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/70_vampire.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_princess.png"" - 1 errs) --] ",5,10,"90/57_60_10_bg8.png","FantasyOldKids",t,f,0.4,71,100,300,5,12,f,35,t
2178866,"2023-07-13 09:38:21","2023-07-13 09:38:52",1,f,0,1," time (31s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/15_frog_2.png"" - 1 errs) --] ",5,10,"0/67_50_15_bg4.png","FantasyYoungKids",t,f,0.4,71,100,300,9,12,f,35,t
2178908,"2023-07-13 09:39:10","2023-07-13 09:39:38",0,f,0,1," time (28s) - OK & ",5,10,"90/58_50_7_bg5.png","CityYoungKids",t,f,0.4,71,100,300,9,12,f,35,t
2178951,"2023-07-13 09:39:55","2023-07-13 09:40:24",0,f,0,1," time (29s) - OK & ",5,10,"90/70_50_10_bg7.png","Farm",t,t,0.4,71,100,300,9,12,f,35,t
2179005,"2023-07-13 09:40:42","2023-07-13 09:42:16",2,t,2,-1,"hint used &  acceptable time (80s) exceeded (94s) &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/270_dolphin_curled.png"" - 2 errs) --] ",5,11,"90/90_15_4_bg7.png","Pirates",t,t,0.4,71,100,300,7,12,f,35,t
2179659,"2023-07-14 10:58:52","2023-07-14 10:59:59",2,t,2,0,"hint used &  time (67s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1400_house.png"" - 1 errs) -- (on object ""CityOldKids/Items/400_tree_winter.png"" - 1 errs) --] ",8,19,"0/58_50_7_bg5.png","CityOldKids",f,f,0.3,64,88,227,16,21,f,19,f
2179729,"2023-07-14 11:00:24","2023-07-14 11:01:16",0,f,0,1," time (52s) - OK & ",8,19,"0/66_20_4_bg1.png","Farm",f,f,0.3,64,88,227,18,21,f,19,f
2179816,"2023-07-14 11:01:44","2023-07-14 11:02:54",3,t,3,0,"hint used &  time (70s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/6_GLAS4TOP.png"" - 1 errs) -- (on object ""Pirates/Items/350_RUGOT030.png"" - 1 errs) -- (on object ""Pirates/Items/25_parrot8.png"" - 1 errs) --] ",8,19,"0/68_25_7_bg2.png","Pirates",f,f,0.3,64,88,227,13,21,f,19,f
2180427,"2023-07-12 16:16:14","2023-07-12 16:16:28",0,f,0,1," time (14s) - OK & ",3,1,"0/58_30_8_bg3.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,59,f
2180447,"2023-07-12 16:16:40","2023-07-12 16:16:52",0,f,0,1," time (12s) - OK & ",3,1,"0/66_20_4_bg1.png","Farm",t,f,0,143,100,300,3,6,f,59,f
2180472,"2023-07-12 16:17:04","2023-07-12 16:17:23",0,f,0,1," time (19s) - OK & ",3,1,"0/55_33_10_bg1.png","Pirates",t,f,0,143,100,300,3,6,f,59,f
2180492,"2023-07-12 16:18:15","2023-07-12 16:18:28",0,f,0,1," time (13s) - OK & ",3,1,"0/58_30_8_bg3.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,59,f
2180513,"2023-07-12 16:18:39","2023-07-12 16:18:53",0,f,0,1," time (14s) - OK & ",3,1,"0/73_50_15_bg4.png","CityOldKids",t,f,0,143,100,300,3,6,f,59,f
2180546,"2023-07-12 16:20:01","2023-07-12 16:20:22",0,f,0,1," time (21s) - OK & ",4,4,"0/70_20_5_bg2.png","Farm",t,f,0,143,98,287,6,9,f,59,f
2180580,"2023-07-12 16:22:11","2023-07-12 16:22:35",2,f,0,0," time (24s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/180_pirateWithwoodleg.png"" - 2 errs) --] ",4,4,"0/68_25_7_bg2.png","Pirates",t,f,0,143,98,287,6,9,f,59,f
2180610,"2023-07-12 16:22:49","2023-07-12 16:23:08",0,f,0,1," time (19s) - OK & ",4,4,"0/58_30_8_bg3.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,59,f
2180645,"2023-07-12 16:23:23","2023-07-12 16:23:51",0,f,0,1," time (28s) - OK & ",4,4,"0/63_35_5_bg8.png","CityOldKids",t,f,0,143,98,287,6,9,f,59,f
2181246,"2023-07-16 14:39:25","2023-07-16 14:40:08",1,t,1,0,"hint used &  time (43s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_rug.png"" - 1 errs) --] ",5,11,"90/63_50_10_bg7.png","FantasyOldKids",f,t,0.4,71,100,300,9,12,f,35,t
2181294,"2023-07-16 14:40:26","2023-07-16 14:41:27",0,f,0,1," time (61s) - OK & ",5,11,"90/90_20_5_bg5.png","Pirates",f,f,0.4,71,100,300,9,12,f,35,t
2181338,"2023-07-16 14:41:45","2023-07-16 14:42:22",1,t,1,0,"hint used &  time (37s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/6_CNDL2.png"" - 1 errs) --] ",5,11,"90/57_60_10_bg8.png","FantasyYoungKids",f,t,0.4,71,100,300,9,12,f,35,t
2181382,"2023-07-16 14:42:44","2023-07-16 14:43:20",1,t,1,0,"hint used &  time (36s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityYoungKids/Items/70_cleaner.png"" - 1 errs) --] ",5,10,"90/58_30_8_bg9.png","CityYoungKids",f,t,0.4,71,100,300,7,12,f,35,t
2181429,"2023-07-16 14:43:37","2023-07-16 14:44:28",0,f,0,1," time (51s) - OK & ",5,10,"90/70_50_10_bg7.png","Farm",t,t,0.4,71,100,300,9,12,f,35,t
2182059,"2023-07-17 12:27:35","2023-07-17 12:28:06",1,t,1,0,"hint used &  time (31s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/30_swan_3.png"" - 1 errs) --] ",5,10,"90/63_50_10_bg7.png","FantasyOldKids",t,f,0.4,71,100,300,9,12,f,35,t
2182104,"2023-07-17 12:28:23","2023-07-17 12:29:05",0,f,0,1," time (42s) - OK & ",5,10,"0/58_30_8_bg9.png","CityYoungKids",t,f,0.4,71,100,300,9,12,f,35,t
2182150,"2023-07-17 12:29:22","2023-07-17 12:30:10",2,t,1,0,"hint used &  time (48s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/10_chickEating.png"" - 1 errs) -- (on object ""Farm/Items/35_hen.png"" - 1 errs) --] ",5,10,"90/75_30_6_bg8.png","Farm",t,f,0.4,71,100,300,5,12,f,35,t
2182190,"2023-07-17 12:30:27","2023-07-17 12:31:00",0,f,0,1," time (33s) - OK & ",5,10,"0/66_50_17_bg3.png","Pirates",t,f,0.4,71,100,300,9,12,f,35,t
2182236,"2023-07-17 12:31:18","2023-07-17 12:31:48",2,t,2,0,"hint used &  time (30s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/2000_castle.png"" - 1 errs) -- (on object ""FantasyYoungKids/Items/7_BOTL9.png"" - 1 errs) --] ",5,10,"90/60_80_15_bg9.png","FantasyYoungKids",t,f,0.4,71,100,300,7,12,f,35,t
2183102,"2023-07-20 19:12:13","2023-07-20 19:13:16",2,t,1,0,"hint used &  time (63s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_map.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/15_rug.png"" - 1 errs) --] ",5,11,"90/70_50_10_bg6.png","FantasyOldKids",t,f,0.4,71,100,300,5,12,f,35,t
2183147,"2023-07-20 19:13:33","2023-07-20 19:14:06",2,f,0,0," time (33s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""CityYoungKids/Items/60_oldMan.png"" - 2 errs) --] ",5,11,"90/63_35_5_bg8.png","CityYoungKids",t,t,0.4,71,100,300,6,12,f,35,t
2183194,"2023-07-20 19:14:24","2023-07-20 19:15:04",1,f,0,1," time (40s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/470_jeepLoaded_differentColor.png"" - 1 errs) --] ",5,11,"90/75_30_6_bg8.png","Farm",f,t,0.4,71,100,300,9,12,f,35,t
2183240,"2023-07-20 19:15:22","2023-07-20 19:16:03",1,f,0,1," time (41s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/4_BOLT060.png"" - 1 errs) --] ",5,11,"90/90_15_5_bg6.png","Pirates",t,t,0.4,71,100,300,7,12,f,35,t
2183290,"2023-07-20 19:16:22","2023-07-20 19:17:09",1,f,0,1," time (47s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/15_frog.png"" - 1 errs) --] ",6,12,"90/60_80_15_bg9.png","FantasyYoungKids",t,t,0.4,71,100,180,9,15,f,35,t
2183946,"2023-07-21 14:22:06","2023-07-21 14:22:31",0,f,0,1," time (25s) - OK & ",4,4,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,59,f
2183976,"2023-07-21 14:22:52","2023-07-21 14:23:15",0,f,0,1," time (23s) - OK & ",4,4,"0/58_50_7_bg5.png","CityOldKids",t,f,0,143,98,287,6,9,f,59,f
2184006,"2023-07-21 14:23:29","2023-07-21 14:23:44",1,f,0,1," time (15s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/60_WHEEL000.png"" - 1 errs) --] ",4,4,"0/65_33_7_bg5.png","Farm",t,f,0,143,98,287,4,9,f,59,f
2184036,"2023-07-21 14:24:03","2023-07-21 14:24:27",0,f,0,1," time (24s) - OK & ",4,4,"0/52_20_7_bg4.png","Pirates",t,f,0,143,98,287,6,9,f,59,f
2184063,"2023-07-21 14:24:43","2023-07-21 14:24:56",0,f,0,1," time (13s) - OK & ",4,4,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,59,f
2184092,"2023-07-21 14:25:12","2023-07-21 14:25:26",0,f,0,1," time (14s) - OK & ",4,4,"0/58_20_4_bg2.png","CityOldKids",t,f,0,143,98,287,6,9,f,59,f
2184120,"2023-07-21 14:25:42","2023-07-21 14:26:02",0,f,0,1," time (20s) - OK & ",4,4,"0/37_20_4_bg6.png","Farm",t,f,0,143,98,287,6,9,f,59,f
2184153,"2023-07-21 14:26:16","2023-07-21 14:26:58",0,f,0,1," time (42s) - OK & ",4,4,"0/52_20_7_bg4.png","Pirates",t,f,0,143,98,287,6,9,f,59,f
2184555,"2023-07-22 12:17:48","2023-07-22 12:18:01",0,f,0,1," time (13s) - OK & ",4,4,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,143,98,287,3,9,f,59,f
2184583,"2023-07-22 12:18:16","2023-07-22 12:18:30",0,f,0,1," time (14s) - OK & ",4,4,"0/58_50_7_bg5.png","CityOldKids",t,f,0,143,98,287,6,9,f,59,f
2184612,"2023-07-22 12:18:50","2023-07-22 12:19:08",0,f,0,1," time (18s) - OK & ",4,4,"0/73_15_7_bg4.png","Farm",t,f,0,143,98,287,6,9,f,59,f
2184642,"2023-07-22 12:19:22","2023-07-22 12:19:43",0,f,0,1," time (21s) - OK & ",4,4,"0/66_50_17_bg3.png","Pirates",t,f,0,143,98,287,6,9,f,59,f
2184669,"2023-07-22 12:19:56","2023-07-22 12:20:07",0,f,0,1," time (11s) - OK & ",4,4,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0,143,98,287,3,9,f,59,f
2184697,"2023-07-22 12:20:21","2023-07-22 12:20:34",0,f,0,1," time (13s) - OK & ",4,4,"0/74_50_10_bg3.png","CityOldKids",t,f,0,143,98,287,6,9,f,59,f
2184734,"2023-07-22 12:20:51","2023-07-22 12:21:08",0,f,0,1," time (17s) - OK & ",5,7,"0/65_33_7_bg5.png","Farm",t,f,0.1,143,96,276,6,12,f,59,f
2184772,"2023-07-22 12:21:28","2023-07-22 12:22:00",0,f,0,1," time (32s) - OK & ",5,7,"0/68_25_7_bg2.png","Pirates",t,f,0.1,143,96,276,9,12,f,59,f
2184808,"2023-07-22 12:22:29","2023-07-22 12:22:45",0,f,0,1," time (16s) - OK & ",5,7,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0.1,143,96,276,9,12,f,59,f
2185509,"2023-07-23 13:09:00","2023-07-23 13:09:40",1,f,0,1," time (40s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_blazon.png"" - 1 errs) --] ",6,12,"90/60_50_10_bg10.png","FantasyOldKids",t,t,0.4,143,100,180,9,15,f,35,t
2185561,"2023-07-23 13:10:03","2023-07-23 13:10:36",1,f,0,1," time (33s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyYoungKids/Items/30_CHAR1.png"" - 1 errs) --] ",6,13,"90/60_80_15_bg9.png","FantasyYoungKids",t,t,0.4,143,100,180,9,15,f,35,t
2185635,"2023-07-23 13:10:58","2023-07-23 13:12:32",8,t,2,0,"hint used &  time (94s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""CityYoungKids/Items/360_seesaw.png"" - 1 errs) -- (on object ""CityYoungKids/Items/390_swingset.png"" - 1 errs) -- (on object ""CityYoungKids/Items/70_oldWomanWaving.png"" - 6 errs) --] ",6,14,"90/58_50_7_bg5.png","CityYoungKids",t,t,0.4,143,100,180,7,15,f,35,t
2185686,"2023-07-23 13:12:51","2023-07-23 13:13:36",1,f,0,1," time (45s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/250_horse_onFrontFeet.png"" - 1 errs) --] ",6,13,"90/75_30_6_bg8.png","Farm",t,t,0.4,143,100,180,12,15,f,35,t
2186367,"2023-07-23 22:44:28","2023-07-23 22:45:06",0,f,0,1," time (38s) - OK & ",5,7,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0.1,143,96,276,9,12,f,59,f
2186418,"2023-07-23 22:45:23","2023-07-23 22:45:45",0,f,0,1," time (22s) - OK & ",5,7,"0/73_50_15_bg4.png","CityOldKids",t,f,0.1,143,96,276,9,12,f,59,f
2186455,"2023-07-23 22:46:01","2023-07-23 22:46:21",0,f,0,1," time (20s) - OK & ",5,7,"0/75_25_7_bg3.png","Farm",t,f,0.1,143,96,276,9,12,f,59,f
2186494,"2023-07-23 22:46:37","2023-07-23 22:47:02",0,f,0,1," time (25s) - OK & ",5,7,"0/52_20_7_bg4.png","Pirates",t,f,0.1,143,96,276,9,12,f,59,f
2186559,"2023-07-23 22:47:18","2023-07-23 22:48:07",0,f,0,1," time (49s) - OK & ",5,7,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0.1,143,96,276,9,12,f,59,f
2186600,"2023-07-23 22:48:24","2023-07-23 22:48:49",1,f,0,1," time (25s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/55_shirt.png"" - 1 errs) --] ",5,7,"0/73_50_15_bg4.png","CityOldKids",t,f,0.1,143,96,276,6,12,f,59,f
2187245,"2023-07-27 16:42:57","2023-07-27 16:44:04",0,f,0,1," time (67s) - OK & ",6,13,"90/63_50_10_bg7.png","FantasyOldKids",t,f,0.4,143,100,180,12,15,f,35,t
2187296,"2023-07-27 16:44:24","2023-07-27 16:45:03",0,f,0,1," time (39s) - OK & ",6,13,"90/70_50_10_bg7.png","Farm",t,f,0.4,71,100,180,12,15,f,35,t
2187372,"2023-07-27 16:45:24","2023-07-27 16:47:35",7,t,1,-1,"hint used &  acceptable time (96s) exceeded (131s) &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/350_RUGOT030.png"" - 2 errs) -- (on object ""Pirates/Items/4_BOLT060.png"" - 1 errs) -- (on object ""Pirates/Items/9_SCORP030.png"" - 4 errs) --] ",6,14,"90/90_20_5_bg5.png","Pirates",t,f,0.4,71,100,180,9,15,f,35,t
2188072,"2023-07-25 20:22:37","2023-07-25 20:22:52",0,f,0,1," time (15s) - OK & ",5,7,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0.1,143,96,276,9,12,f,59,f
2188115,"2023-07-25 20:23:08","2023-07-25 20:23:37",2,f,0,0," time (29s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Farm/Items/60_pig_allFour.png"" - 2 errs) --] ",5,7,"0/37_20_4_bg6.png","Farm",t,f,0.1,143,96,276,9,12,f,59,f
